Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,V_Open,V_High,V_Low,V_Close,V_Adj Close,V_Volume,UNH_Open,UNH_High,UNH_Low,UNH_Close,UNH_Adj Close,UNH_Volume,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Adj Close,JPM_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Adj Close,GOOGL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Adj Close,NVDA_Volume,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.078475952148438,181911600,42.33000183105469,42.470001220703125,42.029998779296875,42.45000076293945,36.135276794433594,28748700,55.41749954223633,56.1875,55.224998474121094,55.44499969482422,51.701202392578125,10900800,84.04000091552734,84.73999786376953,83.7300033569336,83.9000015258789,72.01654052734375,4356300,57.95000076293945,58.689998626708984,57.7599983215332,58.27000045776367,44.17695236206055,36178000,29.75749969482422,29.764999389648438,29.265499114990234,29.652999877929688,29.619007110595703,33476000,17.68600082397461,17.779499053955078,17.469999313354492,17.722000122070312,17.722000122070312,83418000,0.4830000102519989,0.4855000078678131,0.47975000739097595,0.484250009059906,0.4609757363796234,395440000,67.95999908447266,68.08999633789062,66.26000213623047,67.16999816894531,67.03225708007812,44213200,15.11533260345459,15.176667213439941,14.539999961853027,14.638667106628418,14.638667106628418,85777500
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.959062576293945,213585200,42.5099983215332,44.310001373291016,42.47999954223633,44.08000183105469,37.522796630859375,63318000,55.73500061035156,55.790000915527344,55.27000045776367,55.66749954223633,51.908668518066406,8853200,84.06999969482422,84.12999725341797,83.22000122070312,83.76000213623047,71.89632415771484,3955200,58.5099983215332,58.97999954223633,58.310001373291016,58.709999084472656,44.51054763793945,20507500,29.844499588012695,29.850000381469727,29.512500762939453,29.5310001373291,29.497146606445312,28816000,17.7810001373291,17.965999603271484,17.649999618530273,17.795000076293945,17.795000076293945,70072000,0.48625001311302185,0.49000000953674316,0.48100000619888306,0.48374998569488525,0.4604998230934143,319728000,67.54000091552734,67.94000244140625,67.06999969482422,67.66000366210938,67.52125549316406,29541600,14.788000106811523,14.986666679382324,14.454667091369629,14.477333068847656,14.477333068847656,60667500
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.585342407226562,229192000,45.45000076293945,45.709999084472656,44.25,44.529998779296875,37.90586853027344,82180300,55.48500061035156,55.5,54.45750045776367,54.470001220703125,50.79203414916992,9806000,84.25,87.23999786376953,83.43000030517578,85.11000061035156,73.05512237548828,7117900,58.560001373291016,58.86000061035156,57.7599983215332,57.86000061035156,43.866119384765625,17013500,29.44849967956543,29.475000381469727,28.842500686645508,29.041000366210938,29.007707595825195,58706000,17.672000885009766,17.847999572753906,17.569000244140625,17.622499465942383,17.622499465942383,72720000,0.47824999690055847,0.48750001192092896,0.47824999690055847,0.48249998688697815,0.459309846162796,324832000,67.02999877929688,67.8499984741211,66.04000091552734,66.41000366210938,66.27381134033203,38188000,14.410667419433594,14.703332901000977,14.239999771118164,14.359999656677246,14.359999656677246,69741000
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.881671905517578,199952000,44.650001525878906,44.84000015258789,44.25,44.689998626708984,38.042057037353516,43407500,54.79499816894531,55.47249984741211,54.72999954223633,55.04999923706055,51.3328742980957,11068000,85.47000122070312,85.77999877929688,84.43000030517578,85.5199966430664,73.40705871582031,3892100,58.33000183105469,58.47999954223633,57.900001525878906,58.22999954223633,44.146629333496094,12803300,30.15049934387207,30.334999084472656,29.54599952697754,30.25550079345703,30.220815658569336,97432000,17.719999313354492,17.983999252319336,17.604000091552734,17.933000564575195,17.933000564575195,68148000,0.4724999964237213,0.4762499928474426,0.46024999022483826,0.460999995470047,0.43884313106536865,567816000,66.80000305175781,68.45999908447266,66.16000366210938,68.41999816894531,68.2796859741211,42456000,14.396666526794434,14.747332572937012,14.395333290100098,14.668000221252441,14.668000221252441,63805500
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.773317337036133,156316000,44.560001373291016,45.15999984741211,44.220001220703125,44.84000015258789,38.16975402832031,37604400,54.88249969482422,55.032501220703125,54.627498626708984,54.80500030517578,51.104427337646484,6168400,85.22000122070312,85.29000091552734,84.02999877929688,85.05999755859375,73.01221466064453,4025100,58.119998931884766,58.40999984741211,57.900001525878906,58.2400016784668,44.154212951660156,9141400,30.0674991607666,30.20800018310547,29.72249984741211,29.922000885009766,29.887699127197266,44758000,17.905000686645508,18.085500717163086,17.836000442504883,17.988000869750977,17.988000869750977,45568000,0.45925000309944153,0.46700000762939453,0.45925000309944153,0.4637500047683716,0.44146108627319336,243364000,68.80999755859375,69.95999908447266,68.5,69.4000015258789,69.25768280029297,49539000,14.483332633972168,14.880666732788086,14.447999954223633,14.702667236328125,14.702667236328125,57333000
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.945796966552734,220788000,45.0,45.150001525878906,44.59000015258789,44.83000183105469,38.16123962402344,43095800,55.22999954223633,55.647499084472656,55.15250015258789,55.314998626708984,51.579978942871094,7699200,85.5199966430664,86.76000213623047,85.47000122070312,86.05000305175781,73.86198425292969,4366900,58.41999816894531,58.79999923706055,58.369998931884766,58.66999816894531,44.48020553588867,10375200,29.985000610351562,30.444499969482422,29.96299934387207,30.178499221801758,30.143903732299805,37632000,17.762500762939453,18.146499633789062,17.762500762939453,18.04199981689453,18.04199981689453,57778000,0.4672499895095825,0.46974998712539673,0.460750013589859,0.46175000071525574,0.43955713510513306,298816000,69.76000213623047,69.7699966430664,68.61000061035156,69.2699966430664,69.12794494628906,40398000,14.812666893005371,14.886667251586914,14.607333183288574,14.638667106628418,14.638667106628418,40950000
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.49199676513672,371672000,45.45000076293945,45.45000076293945,44.619998931884766,44.869998931884766,38.19528579711914,52362900,55.372501373291016,55.6349983215332,55.16999816894531,55.29999923706055,51.56599426269531,8189200,86.30999755859375,86.55000305175781,85.7699966430664,85.94000244140625,73.76758575439453,2596300,58.7599983215332,59.189998626708984,58.52000045776367,59.0,44.73040008544922,11122100,30.102500915527344,30.352500915527344,30.0674991607666,30.25950050354004,30.224811553955078,22120000,17.952499389648438,18.0314998626709,17.83099937438965,17.906999588012695,17.906999588012695,53746000,0.4620000123977661,0.4622499942779541,0.4514999985694885,0.4519999921321869,0.4302757680416107,297352000,69.73999786376953,71.33000183105469,69.61000061035156,71.29000091552734,71.14380645751953,78435000,14.667332649230957,14.983332633972168,14.628666877746582,14.832667350769043,14.832667350769043,46249500
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.456615447998047,182916000,44.93000030517578,45.0,44.31999969482422,44.400001525878906,37.79520797729492,30725300,55.84749984741211,55.962501525878906,55.45750045776367,55.685001373291016,51.92499923706055,11947600,85.44999694824219,86.33000183105469,85.29000091552734,85.68000030517578,73.54438781738281,4022400,59.06999969482422,59.349998474121094,58.9900016784668,59.16999816894531,44.85927200317383,9844100,30.276500701904297,30.445499420166016,30.049999237060547,30.15049934387207,30.115936279296875,27100000,17.999000549316406,18.24250030517578,17.926000595092773,17.930500030517578,17.930500030517578,141774000,0.4544999897480011,0.4557499885559082,0.4494999945163727,0.45274999737739563,0.4309897720813751,254576000,75.95999908447266,76.73999786376953,74.51000213623047,74.9800033569336,74.82624053955078,124168000,14.883333206176758,15.006667137145996,14.720000267028809,14.902667045593262,14.902667045593262,48682500
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.59813690185547,173876000,44.29999923706055,44.65999984741211,44.29999923706055,44.5,37.880332946777344,26737700,53.525001525878906,54.17499923706055,52.834999084472656,53.692501068115234,50.06704330444336,27530400,84.12000274658203,85.01000213623047,84.0,84.68000030517578,72.68603515625,3362600,58.91999816894531,59.27000045776367,58.84000015258789,59.0099983215332,44.73798370361328,10500600,29.962499618530273,30.049999237060547,29.787500381469727,29.90399932861328,29.869718551635742,27200000,15.864999771118164,16.243499755859375,15.73799991607666,16.20050048828125,16.20050048828125,356930000,0.45124998688697815,0.45225000381469727,0.4440000057220459,0.44475001096725464,0.4233742952346802,266132000,74.98999786376953,75.66999816894531,74.66000366210938,75.19000244140625,75.03580474853516,45917000,14.847999572753906,15.131333351135254,14.783332824707031,14.904666900634766,14.904666900634766,46306500
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.896665573120117,221272000,44.36000061035156,44.5099983215332,43.93000030517578,43.970001220703125,37.42918395996094,29684200,53.60499954223633,53.7400016784668,53.279998779296875,53.55500030517578,49.93882751464844,10401600,85.02999877929688,85.9000015258789,84.5999984741211,85.75,73.60447692871094,2206900,58.939998626708984,59.2599983215332,58.66999816894531,59.189998626708984,44.87443923950195,12382800,29.887500762939453,30.05500030517578,29.629499435424805,29.951000213623047,29.91666603088379,27162000,16.212499618530273,16.240999221801758,15.824999809265137,16.02050018310547,16.02050018310547,118640000,0.4467499852180481,0.4467499852180481,0.43549999594688416,0.4429999887943268,0.4217083156108856,330352000,75.16999816894531,75.5,73.8499984741211,74.91999816894531,74.766357421875,41725000,14.949999809265137,15.466667175292969,14.760000228881836,14.98799991607666,14.98799991607666,97714500
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.755144119262695,172572000,43.90999984741211,44.09000015258789,43.63999938964844,43.88999938964844,37.3610725402832,27763100,53.599998474121094,53.9275016784668,53.33250045776367,53.375,49.770973205566406,10577200,84.95999908447266,85.55999755859375,83.98999786376953,84.2699966430664,72.33409881591797,4897800,59.130001068115234,59.130001068115234,58.439998626708984,58.63999938964844,44.45746612548828,13498800,29.885000228881836,29.92449951171875,29.60849952697754,29.697500228881836,29.663455963134766,27332000,16.099000930786133,16.145000457763672,15.975000381469727,16.0,16.0,57676000,0.44325000047683716,0.4505000114440918,0.4429999887943268,0.44449999928474426,0.42313626408576965,217972000,74.72000122070312,74.91999816894531,73.41999816894531,73.70999908447266,73.558837890625,41324000,15.107333183288574,15.220000267028809,14.990667343139648,15.000666618347168,15.000666618347168,50736000
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.70428466796875,132040000,44.06999969482422,44.099998474121094,43.290000915527344,43.58000183105469,37.0971794128418,31921400,53.372501373291016,53.6974983215332,53.36249923706055,53.51499938964844,49.90151596069336,10422800,84.76000213623047,84.87000274658203,81.72000122070312,82.94999694824219,71.20106506347656,7171800,59.02000045776367,59.279998779296875,58.61000061035156,58.90999984741211,44.66217041015625,11815700,29.79050064086914,29.922500610351562,29.635000228881836,29.77199935913086,29.737869262695312,24302000,16.072500228881836,16.136499404907227,15.925000190734863,16.125499725341797,16.125499725341797,79380000,0.44725000858306885,0.453249990940094,0.44600000977516174,0.4519999921321869,0.4302757680416107,246184000,74.20999908447266,75.19000244140625,74.12999725341797,74.68000030517578,74.52684783935547,36853000,14.79466724395752,15.30666732788086,14.736000061035156,15.261333465576172,15.261333465576172,73917000
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.140398025512695,227372000,43.380001068115234,43.689998626708984,43.08000183105469,43.15999984741211,36.73965835571289,31537500,53.317501068115234,53.34000015258789,52.752498626708984,52.752498626708984,49.19050216674805,13874000,81.7699966430664,82.18000030517578,80.55000305175781,81.05000305175781,69.5701904296875,5345400,58.650001525878906,58.68000030517578,57.65999984741211,57.66999816894531,43.722068786621094,15955900,29.447999954223633,29.59950065612793,28.884000778198242,28.977500915527344,28.94428253173828,46190000,16.000499725341797,16.034000396728516,15.593000411987305,15.649499893188477,15.649499893188477,103840000,0.4465000033378601,0.44999998807907104,0.43674999475479126,0.4375,0.4164727032184601,401880000,74.0,74.16999816894531,72.44000244140625,72.6500015258789,72.50101470947266,43992000,15.284000396728516,15.426667213439941,14.766667366027832,14.886667251586914,14.886667251586914,116236500
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.257591247558594,194044000,43.209999084472656,43.25,42.599998474121094,42.86000061035156,36.48427963256836,31170300,52.467498779296875,53.26499938964844,52.44499969482422,52.95249938964844,49.37700653076172,14100000,81.13999938964844,82.06999969482422,80.55999755859375,81.48999786376953,69.94784545898438,4625100,57.38999938964844,57.4900016784668,55.970001220703125,56.47999954223633,42.81987762451172,23915400,28.927499771118164,29.171499252319336,28.514999389648438,28.68000030517578,28.64712142944336,44266000,15.684499740600586,15.791500091552734,15.229499816894531,15.352999687194824,15.352999687194824,148830000,0.4375,0.44475001096725464,0.4359999895095825,0.44225001335144043,0.42099452018737793,219884000,72.22000122070312,73.22000122070312,71.55000305175781,72.36000061035156,72.21161651611328,43535000,15.072667121887207,15.833333015441895,15.066666603088379,15.5513334274292,15.5513334274292,178437000
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.138174057006836,159832000,42.970001220703125,43.470001220703125,42.810001373291016,43.369998931884766,36.918426513671875,34277400,53.212501525878906,53.29249954223633,52.880001068115234,53.040000915527344,49.45859146118164,8079600,81.58999633789062,82.52999877929688,81.16000366210938,82.2699966430664,70.61737823486328,3197700,56.90999984741211,56.97999954223633,56.34000015258789,56.650001525878906,42.94877624511719,13543900,28.82550048828125,29.19099998474121,28.613000869750977,29.113500595092773,29.08012580871582,30388000,15.442000389099121,15.809000015258789,15.425000190734863,15.682499885559082,15.682499885559082,84018000,0.4417499899864197,0.445499986410141,0.4390000104904175,0.4412499964237213,0.42004236578941345,241724000,72.36000061035156,73.87999725341797,72.36000061035156,73.51000213623047,73.3592529296875,30777000,15.625332832336426,16.03333282470703,15.5513334274292,15.90133285522461,15.90133285522461,89395500
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.034250259399414,223732000,43.310001373291016,43.459999084472656,42.83000183105469,43.08000183105469,36.671566009521484,26266400,52.875,53.09749984741211,52.29249954223633,52.6349983215332,49.080936431884766,11151200,81.83000183105469,82.52999877929688,80.56999969482422,80.98999786376953,69.51871490478516,4599500,56.43000030517578,56.599998474121094,55.599998474121094,56.060001373291016,42.50144958496094,16863300,28.9689998626709,29.010000228881836,28.515499114990234,28.656999588012695,28.624147415161133,32876000,15.664999961853027,15.727499961853027,15.503000259399414,15.616000175476074,15.616000175476074,57042000,0.4399999976158142,0.4480000138282776,0.4362500011920929,0.4415000081062317,0.4202805161476135,298136000,73.19999694824219,73.58999633789062,72.18000030517578,72.69000244140625,72.54093933105469,34986000,15.83133316040039,16.19933319091797,15.712667465209961,15.899333000183105,15.899333000183105,80829000
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.99886703491211,154232000,42.7400016784668,43.16999816894531,42.209999084472656,42.7400016784668,36.38213348388672,24634000,52.494998931884766,52.845001220703125,52.45249938964844,52.67250061035156,49.11591339111328,7528400,80.94999694824219,82.12000274658203,80.73999786376953,81.5,69.9564437866211,3311300,55.88999938964844,56.689998626708984,55.83000183105469,56.22999954223633,42.63034439086914,12190600,28.475000381469727,28.93199920654297,28.372499465942383,28.72450065612793,28.691572189331055,26456000,15.541500091552734,15.788999557495117,15.510000228881836,15.694499969482422,15.694499969482422,45938000,0.43849998712539673,0.4465000033378601,0.43525001406669617,0.4410000145435333,0.4198044538497925,223456000,72.0199966430664,73.72000122070312,71.79000091552734,72.47000122070312,72.32138061523438,30986000,15.926667213439941,16.761333465576172,15.905332565307617,16.595333099365234,16.595333099365234,138739500
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.996644973754883,186844000,42.84000015258789,43.45000076293945,42.650001525878906,43.22999954223633,36.79925537109375,30314900,52.79499816894531,52.86249923706055,52.150001525878906,52.2599983215332,48.73126983642578,9568000,81.0,81.08999633789062,79.16000366210938,79.26000213623047,68.03369903564453,5465400,56.630001068115234,56.689998626708984,55.68000030517578,55.90999984741211,42.38774108886719,11743800,28.802499771118164,28.91550064086914,28.471500396728516,28.590499877929688,28.557723999023438,23260000,15.760499954223633,15.793999671936035,15.482500076293945,15.572500228881836,15.572500228881836,58712000,0.44475001096725464,0.44874998927116394,0.4334999918937683,0.43650001287460327,0.4155207574367523,407696000,73.0,74.0,72.69999694824219,73.16999816894531,73.01994323730469,38141000,16.674667358398438,17.112667083740234,16.607999801635742,16.826000213623047,16.826000213623047,112183500
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.054426193237305,167460000,43.22999954223633,43.31999969482422,42.90999984741211,43.20000076293945,36.77370834350586,28942700,52.220001220703125,52.63750076293945,52.0525016784668,52.6150016784668,49.06229019165039,9256800,79.41000366210938,80.19000244140625,78.73999786376953,80.12000274658203,68.77192687988281,3713400,55.88999938964844,56.36000061035156,55.63999938964844,56.34000015258789,42.713741302490234,12213200,28.60099983215332,28.97800064086914,28.451000213623047,28.89699935913086,28.863872528076172,29866000,15.597000122070312,15.866000175476074,15.532999992370605,15.84000015258789,15.84000015258789,54118000,0.4555000066757202,0.47749999165534973,0.4555000066757202,0.4749999940395355,0.45217031240463257,894348000,73.4000015258789,73.43000030517578,72.55999755859375,73.05999755859375,72.91017150878906,27202000,16.743999481201172,16.784000396728516,16.433332443237305,16.54199981689453,16.54199981689453,76351500
