Date,0700.HK_Open,0700.HK_High,0700.HK_Low,0700.HK_Close,0700.HK_Adj Close,0700.HK_Volume,1398.HK_Open,1398.HK_High,1398.HK_Low,1398.HK_Close,1398.HK_Adj Close,1398.HK_Volume,0941.HK_Open,0941.HK_High,0941.HK_Low,0941.HK_Close,0941.HK_Adj Close,0941.HK_Volume,9988.HK_Open,9988.HK_High,9988.HK_Low,9988.HK_Close,9988.HK_Adj Close,9988.HK_Volume,0857.HK_Open,0857.HK_High,0857.HK_Low,0857.HK_Close,0857.HK_Adj Close,0857.HK_Volume,3988.HK_Open,3988.HK_High,3988.HK_Low,3988.HK_Close,3988.HK_Adj Close,3988.HK_Volume,7203.T_Open,7203.T_High,7203.T_Low,7203.T_Close,7203.T_Adj Close,7203.T_Volume,6758.T_Open,6758.T_High,6758.T_Low,6758.T_Close,6758.T_Adj Close,6758.T_Volume,8306.T_Open,8306.T_High,8306.T_Low,8306.T_Close,8306.T_Adj Close,8306.T_Volume,9432.T_Open,9432.T_High,9432.T_Low,9432.T_Close,9432.T_Adj Close,9432.T_Volume
2017-06-30,257.19793701171875,258.67291259765625,255.7229766845703,257.38232421875,249.29940795898438,22691044.0,5.230000019073486,5.28000020980835,5.210000038146973,5.269999980926514,3.4091551303863525,241101436.0,82.5,82.9000015258789,82.5,82.8499984741211,53.14141082763672,11027256.0,,,,,,,4.789999961853027,4.809999942779541,4.760000228881836,4.78000020980835,3.309617280960083,114639666.0,3.809999942779541,3.8399999141693115,3.799999952316284,3.8299999237060547,2.3550989627838135,206744569.0,1179.199951171875,1181.199951171875,1173.4000244140625,1178.5999755859375,973.89794921875,36862000.0,4281.0,4304.0,4267.0,4286.0,4102.61279296875,7262400.0,755.0,761.0,750.5999755859375,754.7999877929688,575.5869750976562,69581200.0,106.0,107.0999984741211,105.69999694824219,106.19999694824219,84.17129516601562,182600000.0
2017-07-03,256.64483642578125,258.8572998046875,256.09173583984375,258.8572998046875,250.7280731201172,14080981.0,5.0,5.039999961853027,4.989999771118164,5.03000020980835,3.427946090698242,259451957.0,82.5999984741211,82.9000015258789,82.5,82.8499984741211,53.14141082763672,10395990.0,,,,,,,4.809999942779541,4.829999923706055,4.760000228881836,4.769999980926514,3.3026933670043945,109993159.0,3.809999942779541,3.890000104904175,3.809999942779541,3.869999885559082,2.379695177078247,277269328.0,1178.5999755859375,1199.199951171875,1177.4000244140625,1190.0,983.3180541992188,57420000.0,4306.0,4337.0,4288.0,4310.0,4125.5859375,4160200.0,754.7999877929688,758.7999877929688,749.0,757.0999755859375,577.3408203125,49804400.0,106.19999694824219,106.94000244140625,106.19999694824219,106.33999633789062,84.2822494506836,112935000.0
2017-07-04,257.0135803222656,257.38232421875,245.5825653076172,248.16375732421875,240.37034606933594,42328853.0,5.039999961853027,5.050000190734863,4.920000076293945,4.960000038146973,3.3802404403686523,350899694.0,82.5999984741211,82.80000305175781,81.80000305175781,82.1500015258789,52.69241714477539,11071411.0,,,,,,,4.809999942779541,5.03000020980835,4.800000190734863,4.900000095367432,3.3927040100097656,322276673.0,3.880000114440918,3.9100000858306885,3.8399999141693115,3.8499999046325684,2.367396831512451,370333265.0,1206.0,1218.800048828125,1205.5999755859375,1212.0,1001.4970703125,57723500.0,4328.0,4340.0,4225.0,4237.0,4055.709228515625,6055700.0,770.0,770.7000122070312,757.0999755859375,759.2999877929688,579.0185546875,64994000.0,106.4800033569336,106.83999633789062,106.04000091552734,106.26000213623047,84.2188491821289,93625000.0
2017-07-05,245.7669219970703,252.03555297851562,240.05142211914062,249.82308959960938,241.97756958007812,48238652.0,4.960000038146973,4.980000019073486,4.880000114440918,4.960000038146973,3.3802404403686523,325061325.0,81.5,81.69999694824219,80.30000305175781,81.0999984741211,52.0189323425293,24017396.0,,,,,,,4.980000019073486,4.989999771118164,4.920000076293945,4.940000057220459,3.4203994274139404,128463356.0,3.8499999046325684,3.9000000953674316,3.819999933242798,3.880000114440918,2.3858444690704346,394445652.0,1224.800048828125,1230.800048828125,1218.4000244140625,1230.800048828125,1017.0319213867188,53792500.0,4220.0,4271.0,4195.0,4270.0,4087.2978515625,5315900.0,758.0999755859375,766.5,757.2000122070312,766.2000122070312,584.2802734375,55924300.0,106.0,106.45999908447266,105.77999877929688,106.37999725341797,84.31394958496094,110895000.0
2017-07-06,253.14178466796875,253.51052856445312,250.00746154785156,250.56057739257812,242.69190979003906,18328237.0,4.960000038146973,4.980000019073486,4.929999828338623,4.940000057220459,3.3666107654571533,200176227.0,80.69999694824219,80.75,80.0999984741211,80.30000305175781,51.50579833984375,22975183.0,,,,,,,4.880000114440918,4.889999866485596,4.860000133514404,4.880000114440918,3.3788561820983887,100865221.0,3.700000047683716,3.7100000381469727,3.6500000953674316,3.680000066757202,2.3808555603027344,279426430.0,1231.0,1232.0,1220.5999755859375,1226.800048828125,1013.7265014648438,50092000.0,4271.0,4275.0,4231.0,4259.0,4076.768310546875,6203900.0,767.0999755859375,767.0999755859375,758.7000122070312,761.2000122070312,580.46728515625,47839100.0,107.0,107.73999786376953,106.18000030517578,106.66000366210938,84.53588104248047,148490000.0
2017-07-07,246.87315368652344,249.45436096191406,246.1356658935547,247.97938537597656,240.19178771972656,19581469.0,4.900000095367432,4.920000076293945,4.880000114440918,4.880000114440918,3.32572078704834,198181104.0,80.25,81.4000015258789,80.0,80.9000015258789,51.890647888183594,20176085.0,,,,,,,4.829999923706055,4.849999904632568,4.820000171661377,4.840000152587891,3.3511605262756348,65496343.0,3.6500000953674316,3.6600000858306885,3.5999999046325684,3.609999895095825,2.3355674743652344,388113089.0,1218.0,1241.199951171875,1217.0,1231.4000244140625,1017.5276489257812,52293500.0,4200.0,4250.0,4196.0,4245.0,4063.366943359375,5542200.0,756.0999755859375,760.7999877929688,752.0999755859375,754.0,574.9769287109375,53367100.0,106.26000213623047,106.76000213623047,105.68000030517578,105.87999725341797,83.91767883300781,124475000.0
2017-07-10,248.9012451171875,250.7449493408203,248.34812927246094,250.37620544433594,242.5133056640625,14142307.0,4.889999866485596,4.929999828338623,4.829999923706055,4.869999885559082,3.318905830383301,262299552.0,81.0,81.55000305175781,80.69999694824219,80.75,51.79443359375,11715456.0,,,,,,,4.820000171661377,4.820000171661377,4.71999979019165,4.769999980926514,3.3026933670043945,168862636.0,3.630000114440918,3.640000104904175,3.569999933242798,3.5899999141693115,2.3226280212402344,367879171.0,1246.0,1246.5999755859375,1236.4000244140625,1237.4000244140625,1022.4854736328125,37830000.0,4305.0,4337.0,4290.0,4318.0,4133.24267578125,5450000.0,757.7999877929688,758.5,745.7000122070312,749.2999877929688,571.392822265625,51715700.0,104.4800033569336,105.16000366210938,103.66000366210938,104.5999984741211,82.90316009521484,154925000.0
2017-07-11,252.404296875,257.19793701171875,252.404296875,256.64483642578125,248.58509826660156,20477200.0,4.900000095367432,5.070000171661377,4.900000095367432,5.019999980926514,3.421130657196045,435890808.0,80.80000305175781,81.55000305175781,80.80000305175781,81.0,51.95479965209961,18157431.0,,,,,,,4.75,4.789999961853027,4.739999771118164,4.78000020980835,3.309617280960083,100816024.0,3.609999895095825,3.690000057220459,3.609999895095825,3.6600000858306885,2.3679163455963135,463202956.0,1237.5999755859375,1254.800048828125,1237.5999755859375,1252.5999755859375,1035.045654296875,44153500.0,4361.0,4446.0,4357.0,4439.0,4249.06591796875,9695500.0,749.0,752.4000244140625,745.4000244140625,751.4000244140625,572.9942016601562,45573800.0,105.0,106.31999969482422,104.66000366210938,106.0999984741211,84.09204864501953,145700000.0
2017-07-12,257.7510681152344,261.0697326660156,257.19793701171875,259.2260437011719,251.08522033691406,16704154.0,5.079999923706055,5.21999979019165,5.070000171661377,5.190000057220459,3.5369861125946045,732188436.0,80.80000305175781,81.4000015258789,80.69999694824219,80.69999694824219,51.76236343383789,17182209.0,,,,,,,4.829999923706055,4.860000133514404,4.769999980926514,4.789999961853027,3.3165414333343506,80215634.0,3.700000047683716,3.7899999618530273,3.690000057220459,3.75,2.4261438846588135,650267300.0,1237.199951171875,1246.0,1234.0,1245.0,1028.765625,43063500.0,4436.0,4479.0,4420.0,4477.0,4285.4404296875,6930600.0,744.7999877929688,745.7999877929688,738.2999877929688,738.4000244140625,563.080810546875,51526000.0,105.72000122070312,106.0999984741211,105.05999755859375,105.18000030517578,83.36286163330078,110420000.0
2017-07-13,263.2821960449219,264.0196838378906,260.5166320800781,262.17596435546875,253.94252014160156,20494348.0,5.260000228881836,5.320000171661377,5.239999771118164,5.260000228881836,3.584690570831299,435475631.0,81.5,82.1500015258789,81.30000305175781,82.0,52.59620666503906,18588906.0,,,,,,,4.840000152587891,4.900000095367432,4.809999942779541,4.829999923706055,3.3442366123199463,102912298.0,3.799999952316284,3.8299999237060547,3.799999952316284,3.799999952316284,2.4584920406341553,337809229.0,1246.199951171875,1248.800048828125,1237.800048828125,1242.0,1026.28662109375,34459000.0,4499.0,4528.0,4466.0,4478.0,4286.39794921875,5985800.0,739.9000244140625,740.2000122070312,726.4000244140625,727.0999755859375,554.4638671875,54749000.0,106.69999694824219,106.91999816894531,106.33999633789062,106.54000091552734,84.44075775146484,116675000.0
2017-07-14,262.7290954589844,263.09783935546875,260.332275390625,262.5447082519531,254.29966735839844,12881086.0,5.28000020980835,5.28000020980835,5.230000019073486,5.269999980926514,3.591505765914917,239545564.0,82.19999694824219,82.44999694824219,81.5999984741211,82.25,52.75654983520508,13498743.0,,,,,,,4.849999904632568,4.909999847412109,4.829999923706055,4.880000114440918,3.3788561820983887,81594251.0,3.819999933242798,3.819999933242798,3.75,3.799999952316284,2.4584920406341553,515380902.0,1244.4000244140625,1256.4000244140625,1244.199951171875,1251.5999755859375,1034.21923828125,40401500.0,4515.0,4532.0,4494.0,4499.0,4306.49853515625,4292200.0,731.9000244140625,736.2999877929688,729.0,731.7999877929688,558.0478515625,51560400.0,106.95999908447266,107.5,106.5,107.0,84.80535125732422,106300000.0
2017-07-17,265.4946594238281,266.2321472167969,261.9916076660156,262.7290954589844,254.47828674316406,15525344.0,5.300000190734863,5.309999942779541,5.230000019073486,5.289999961853027,3.605135917663574,311641791.0,82.75,82.8499984741211,82.05000305175781,82.30000305175781,52.78863525390625,12918669.0,,,,,,,4.920000076293945,4.929999828338623,4.869999885559082,4.880000114440918,3.3788561820983887,74190782.0,3.8299999237060547,3.8399999141693115,3.7799999713897705,3.7899999618530273,2.4520225524902344,307714863.0,1251.5999755859375,1251.5999755859375,1251.5999755859375,1251.5999755859375,1034.21923828125,0.0,4499.0,4499.0,4499.0,4499.0,4306.49853515625,0.0,731.7999877929688,731.7999877929688,731.7999877929688,731.7999877929688,558.0478515625,0.0,107.0,107.0,107.0,107.0,84.80535125732422,0.0
2017-07-18,264.2040710449219,264.9415283203125,262.9134521484375,264.388427734375,256.0855407714844,12337832.0,5.289999961853027,5.300000190734863,5.260000228881836,5.300000190734863,3.6119508743286133,323554270.0,82.5999984741211,82.69999694824219,82.3499984741211,82.55000305175781,52.94898986816406,12781318.0,,,,,,,4.860000133514404,4.929999828338623,4.860000133514404,4.909999847412109,3.399627923965454,63856846.0,3.7899999618530273,3.799999952316284,3.740000009536743,3.759999990463257,2.4326133728027344,350001591.0,1242.0,1242.5999755859375,1231.0,1236.0,1021.3287963867188,38271500.0,4517.0,4517.0,4472.0,4505.0,4312.24267578125,4002600.0,718.2999877929688,722.0999755859375,713.7000122070312,721.5999755859375,550.2696533203125,62804600.0,107.44000244140625,107.5,106.22000122070312,107.37999725341797,85.10652160644531,136405000.0
2017-07-19,267.15399169921875,275.4507141113281,266.2321472167969,274.7132263183594,266.0860595703125,30782460.0,5.300000190734863,5.349999904632568,5.269999980926514,5.340000152587891,3.6392109394073486,301220853.0,83.0,83.1500015258789,82.69999694824219,82.9000015258789,53.173484802246094,10103553.0,,,,,,,4.920000076293945,4.96999979019165,4.909999847412109,4.949999809265137,3.42732310295105,67710438.0,3.759999990463257,3.7899999618530273,3.740000009536743,3.7699999809265137,2.4390828609466553,232839572.0,1227.800048828125,1232.0,1221.5999755859375,1225.5999755859375,1012.7347412109375,35706000.0,4489.0,4503.0,4480.0,4497.0,4304.58447265625,3704900.0,713.5,721.0,712.2999877929688,718.0,547.5244140625,37214500.0,107.9800033569336,109.5,107.9800033569336,108.77999877929688,86.21613311767578,132610000.0
2017-07-20,276.37255859375,276.55694580078125,272.8695068359375,273.7913513183594,265.1931457519531,17355113.0,5.380000114440918,5.380000114440918,5.309999942779541,5.380000114440918,3.666470766067505,313997338.0,83.5,83.5,82.5,82.6500015258789,53.01311492919922,10175920.0,,,,,,,4.96999979019165,5.03000020980835,4.929999828338623,4.940000057220459,3.4203994274139404,113126999.0,3.7899999618530273,3.7899999618530273,3.75,3.759999990463257,2.4326133728027344,200970075.0,1225.5999755859375,1235.4000244140625,1221.5999755859375,1230.0,1016.3706665039062,34076500.0,4515.0,4554.0,4511.0,4534.0,4340.00146484375,4552300.0,719.5,720.7000122070312,715.0,718.7000122070312,548.0582885742188,41117800.0,108.77999877929688,108.9800033569336,108.0199966430664,108.19999694824219,85.75643157958984,130550000.0
2017-07-21,274.7132263183594,277.11004638671875,271.9476623535156,273.7913513183594,265.1931457519531,12553464.0,5.400000095367432,5.400000095367432,5.329999923706055,5.360000133514404,3.652841091156006,223887510.0,83.0,84.75,82.75,84.25,54.03939437866211,30190182.0,,,,,,,4.949999809265137,4.949999809265137,4.889999866485596,4.909999847412109,3.399627923965454,107788135.0,3.7799999713897705,3.7799999713897705,3.740000009536743,3.759999990463257,2.4326133728027344,175317278.0,1227.0,1230.4000244140625,1223.5999755859375,1225.199951171875,1012.404296875,27491000.0,4535.0,4542.0,4516.0,4539.0,4344.7880859375,3655200.0,714.7999877929688,715.7000122070312,711.0,713.5999755859375,544.1691284179688,41769600.0,107.69999694824219,108.33999633789062,107.22000122070312,108.12000274658203,85.69303131103516,125285000.0
2017-07-24,274.7132263183594,279.13812255859375,273.9757385253906,278.58502197265625,269.83624267578125,16898345.0,5.360000133514404,5.389999866485596,5.320000171661377,5.389999866485596,3.6732852458953857,234912615.0,84.5,84.5999984741211,84.05000305175781,84.30000305175781,54.07146072387695,16857698.0,,,,,,,4.909999847412109,4.920000076293945,4.869999885559082,4.900000095367432,3.3927040100097656,87268818.0,3.7699999809265137,3.7899999618530273,3.740000009536743,3.759999990463257,2.4326133728027344,287803007.0,1212.4000244140625,1224.4000244140625,1209.0,1215.800048828125,1004.6372680664062,39690000.0,4480.0,4493.0,4452.0,4485.0,4293.09814453125,5020800.0,703.5999755859375,707.7999877929688,699.7000122070312,705.4000244140625,537.9160766601562,72928700.0,107.5,108.0999984741211,107.05999755859375,107.91999816894531,85.5345230102539,86285000.0
2017-07-25,278.7693786621094,280.9818420410156,278.0318908691406,278.0318908691406,269.300537109375,19891833.0,5.349999904632568,5.449999809265137,5.349999904632568,5.400000095367432,3.680100679397583,302368451.0,84.5999984741211,84.5999984741211,83.75,83.80000305175781,53.750762939453125,10893880.0,,,,,,,4.900000095367432,4.940000057220459,4.869999885559082,4.900000095367432,3.3927040100097656,77845747.0,3.75,3.7799999713897705,3.75,3.759999990463257,2.4326133728027344,207224555.0,1218.4000244140625,1235.5999755859375,1217.800048828125,1221.4000244140625,1009.2645874023438,32717500.0,4480.0,4499.0,4456.0,4467.0,4275.869140625,3365600.0,705.7999877929688,712.2999877929688,704.0999755859375,704.7000122070312,537.3822631835938,40665600.0,107.41999816894531,107.4800033569336,106.37999725341797,106.54000091552734,84.44075775146484,120280000.0
2017-07-26,279.322509765625,279.8756103515625,274.7132263183594,277.4787902832031,268.7648010253906,16750289.0,5.400000095367432,5.480000019073486,5.389999866485596,5.46999979019165,3.7278056144714355,350091237.0,83.6500015258789,84.1500015258789,83.30000305175781,83.6500015258789,53.654541015625,11069534.0,,,,,,,5.010000228881836,5.079999923706055,4.980000019073486,5.050000190734863,3.4965624809265137,251284181.0,3.799999952316284,3.8399999141693115,3.7699999809265137,3.819999933242798,2.4714314937591553,441370540.0,1236.800048828125,1240.5999755859375,1234.199951171875,1237.199951171875,1022.3200073242188,34765500.0,4495.0,4524.0,4475.0,4524.0,4330.4296875,4808100.0,715.7000122070312,717.7999877929688,709.2999877929688,711.5999755859375,542.6439819335938,43420200.0,107.37999725341797,107.37999725341797,106.0,106.4800033569336,84.3932113647461,107150000.0
2017-07-27,279.322509765625,284.4848937988281,278.0318908691406,284.300537109375,275.37225341796875,18776476.0,5.480000019073486,5.5,5.420000076293945,5.480000019073486,3.734621047973633,309684193.0,83.9000015258789,83.9000015258789,83.1500015258789,83.3499984741211,53.46211624145508,12496517.0,,,,,,,5.099999904632568,5.159999847412109,5.070000171661377,5.070000171661377,3.5104103088378906,215562489.0,3.8299999237060547,3.8399999141693115,3.809999942779541,3.8299999237060547,2.4779012203216553,316236089.0,1234.800048828125,1255.199951171875,1234.0,1250.0,1032.89697265625,44979500.0,4545.0,4616.0,4537.0,4594.0,4397.4345703125,7358900.0,706.0,712.0999755859375,704.7000122070312,708.0999755859375,539.9750366210938,40428100.0,106.68000030517578,107.83999633789062,106.4800033569336,107.08000183105469,84.8687515258789,105555000.0
2017-07-28,280.7974853515625,283.378662109375,279.322509765625,280.9818420410156,272.1578369140625,24146507.0,5.409999847412109,5.449999809265137,5.389999866485596,5.420000076293945,3.6937310695648193,353876310.0,83.4000015258789,83.94999694824219,83.25,83.44999694824219,53.52626419067383,13032251.0,,,,,,,5.03000020980835,5.050000190734863,4.980000019073486,5.03000020980835,3.4827146530151367,101814771.0,3.799999952316284,3.809999942779541,3.7699999809265137,3.7899999618530273,2.4520225524902344,256669276.0,1242.4000244140625,1252.0,1241.0,1245.5999755859375,1029.2613525390625,34694500.0,4568.0,4588.0,4517.0,4533.0,4339.04443359375,5658200.0,703.0,705.4000244140625,701.0999755859375,702.4000244140625,535.6284790039062,46406000.0,107.08000183105469,108.18000030517578,107.08000183105469,107.63999938964844,85.3125991821289,97525000.0
2017-07-31,281.53497314453125,289.8316650390625,281.53497314453125,288.9098205566406,279.8367919921875,23440874.0,5.440000057220459,5.5,5.420000076293945,5.46999979019165,3.7278056144714355,249660032.0,83.69999694824219,83.75,83.19999694824219,83.75,53.71867370605469,16025551.0,,,,,,,5.059999942779541,5.090000152587891,5.03000020980835,5.03000020980835,3.4827146530151367,82383611.0,3.809999942779541,3.859999895095825,3.799999952316284,3.8499999046325684,2.490840435028076,477864934.0,1243.5999755859375,1254.800048828125,1243.199951171875,1246.800048828125,1030.2529296875,37718500.0,4510.0,4567.0,4494.0,4540.0,4345.744140625,4624000.0,700.7999877929688,705.7000122070312,699.2999877929688,700.0,533.79833984375,46416000.0,107.4000015258789,108.22000122070312,107.30000305175781,107.80000305175781,85.43941497802734,129410000.0
2017-08-01,284.8536376953125,292.59722900390625,284.8536376953125,289.8316650390625,280.7297058105469,22560090.0,5.46999979019165,5.559999942779541,5.46999979019165,5.539999961853027,3.775510311126709,392598840.0,84.0,84.0,83.30000305175781,83.44999694824219,53.52626419067383,12079029.0,,,,,,,5.170000076293945,5.179999828338623,5.079999923706055,5.079999923706055,3.517333507537842,177060138.0,3.8399999141693115,3.930000066757202,3.8399999141693115,3.9200000762939453,2.5361287593841553,699465418.0,1247.800048828125,1261.5999755859375,1244.0,1260.0,1041.160400390625,39283000.0,4510.0,4547.0,4452.0,4459.0,4268.2109375,6401500.0,704.0,716.2999877929688,702.4000244140625,715.4000244140625,545.541748046875,62118200.0,107.68000030517578,109.55999755859375,107.36000061035156,109.54000091552734,86.8184814453125,126510000.0
2017-08-02,290.3847961425781,292.9659729003906,287.4348449707031,288.1723327636719,279.12249755859375,20054571.0,5.539999961853027,5.599999904632568,5.519999980926514,5.550000190734863,3.7823257446289062,276943532.0,83.69999694824219,83.69999694824219,83.0,83.0,53.23761749267578,14787914.0,,,,,,,5.090000152587891,5.099999904632568,5.010000228881836,5.019999980926514,3.475790500640869,114172162.0,3.940000057220459,3.990000009536743,3.9200000762939453,3.950000047683716,2.5555379390716553,527522351.0,1266.0,1269.4000244140625,1259.199951171875,1260.0,1041.160400390625,33005500.0,4427.0,4528.0,4333.0,4417.0,4228.0078125,14091800.0,722.0,726.5999755859375,716.4000244140625,716.7999877929688,546.6093139648438,66346500.0,109.37999725341797,109.62000274658203,108.31999969482422,108.77999877929688,86.21613311767578,124575000.0
2017-08-03,286.5129699707031,288.1723327636719,283.9317932128906,284.4848937988281,275.55084228515625,25460876.0,5.53000020980835,5.639999866485596,5.510000228881836,5.619999885559082,3.830031156539917,398718252.0,82.94999694824219,84.30000305175781,82.94999694824219,83.69999694824219,53.686614990234375,13763556.0,,,,,,,5.03000020980835,5.039999961853027,5.0,5.010000228881836,3.4688658714294434,54037771.0,3.930000066757202,3.9700000286102295,3.9200000762939453,3.950000047683716,2.5555379390716553,347326023.0,1262.199951171875,1262.5999755859375,1240.4000244140625,1245.0,1028.765625,31430000.0,4413.0,4436.0,4367.0,4419.0,4229.9228515625,6808900.0,715.5,717.7000122070312,708.9000244140625,712.7999877929688,543.5590209960938,39341800.0,108.04000091552734,109.18000030517578,107.41999816894531,108.68000030517578,86.1368637084961,118785000.0
2017-08-04,286.8817138671875,290.7535095214844,285.59112548828125,287.06610107421875,278.0509948730469,18677420.0,5.639999866485596,5.679999828338623,5.610000133514404,5.630000114440918,3.836845636367798,294495074.0,83.69999694824219,83.94999694824219,83.30000305175781,83.3499984741211,53.46211624145508,12840141.0,,,,,,,5.0,5.039999961853027,5.0,5.019999980926514,3.475790500640869,66808994.0,3.9600000381469727,3.990000009536743,3.950000047683716,3.950000047683716,2.5555379390716553,268773263.0,1237.0,1252.5999755859375,1235.199951171875,1243.199951171875,1027.27783203125,35601500.0,4414.0,4436.0,4401.0,4434.0,4244.279296875,3123600.0,708.2000122070312,710.9000244140625,707.2999877929688,709.2000122070312,540.8138427734375,24620500.0,107.83999633789062,108.9000015258789,107.54000091552734,108.69999694824219,86.15272521972656,89215000.0
2017-08-07,290.7535095214844,296.28466796875,290.3847961425781,295.54718017578125,286.2657470703125,23101541.0,5.639999866485596,5.670000076293945,5.619999885559082,5.650000095367432,3.850475788116455,324534613.0,83.19999694824219,83.80000305175781,83.19999694824219,83.5999984741211,53.622474670410156,10647843.0,,,,,,,5.039999961853027,5.070000171661377,5.019999980926514,5.019999980926514,3.475790500640869,84652251.0,3.9800000190734863,4.010000228881836,3.9700000286102295,4.0,2.5878865718841553,368713994.0,1260.0,1272.0,1258.4000244140625,1267.800048828125,1047.605712890625,48367500.0,4450.0,4452.0,4410.0,4410.0,4221.30712890625,3466000.0,718.0,720.0,713.2999877929688,713.4000244140625,544.0166015625,30549500.0,109.62000274658203,109.77999877929688,108.4000015258789,109.0,86.39049530029297,118535000.0
2017-08-08,295.36279296875,302.9220275878906,294.9940490722656,302.9220275878906,293.40899658203125,24701709.0,5.619999885559082,5.690000057220459,5.590000152587891,5.650000095367432,3.850475788116455,329719665.0,83.4000015258789,84.6500015258789,83.4000015258789,84.44999694824219,54.16767883300781,16331650.0,,,,,,,5.0,5.039999961853027,4.989999771118164,5.039999961853027,3.489638328552246,86299786.0,4.0,4.0,3.9600000381469727,4.0,2.5878865718841553,330526883.0,1270.0,1272.0,1262.199951171875,1267.199951171875,1047.1097412109375,28314500.0,4445.0,4500.0,4439.0,4472.0,4280.6552734375,5789800.0,713.4000244140625,714.2000122070312,708.0,710.5999755859375,541.8814086914062,32605000.0,108.77999877929688,108.77999877929688,107.76000213623047,108.16000366210938,85.72473907470703,126225000.0
2017-08-09,300.52520751953125,306.97821044921875,300.52520751953125,304.3970031738281,294.8376159667969,28263945.0,5.610000133514404,5.639999866485596,5.539999961853027,5.619999885559082,3.830031156539917,295482985.0,84.19999694824219,85.75,84.05000305175781,84.6500015258789,54.295963287353516,23224856.0,,,,,,,5.010000228881836,5.010000228881836,4.980000019073486,5.0,3.4619429111480713,78201364.0,3.9700000286102295,3.9800000190734863,3.9000000953674316,3.930000066757202,2.5425984859466553,368437349.0,1256.800048828125,1260.800048828125,1241.0,1247.199951171875,1030.5830078125,36948000.0,4460.0,4491.0,4391.0,4402.0,4213.650390625,6341700.0,706.5,709.4000244140625,700.2000122070312,703.0,536.0859375,48538600.0,108.18000030517578,108.37999725341797,106.54000091552734,107.55999755859375,85.2491683959961,141290000.0
2017-08-10,302.3689270019531,304.58135986328125,297.57525634765625,301.07830810546875,291.6231689453125,29923947.0,5.619999885559082,5.619999885559082,5.449999809265137,5.46999979019165,3.7278056144714355,382735545.0,85.0,89.5999984741211,84.0,87.0,55.80329513549805,74570969.0,,,,,,,5.0,5.03000020980835,4.949999809265137,4.989999771118164,3.4550185203552246,85499121.0,3.940000057220459,3.940000057220459,3.8299999237060547,3.8499999046325684,2.490840435028076,472275610.0,1252.4000244140625,1258.5999755859375,1250.0,1255.0,1037.02880859375,35674500.0,4397.0,4404.0,4324.0,4338.0,4152.388671875,6587700.0,700.0,700.5999755859375,693.0,696.7000122070312,531.2816772460938,60660600.0,108.0,108.66000366210938,107.26000213623047,107.66000366210938,85.32845306396484,116595000.0
2017-08-11,289.4629211425781,294.256591796875,285.9598693847656,286.32861328125,277.336669921875,62556302.0,5.360000133514404,5.409999847412109,5.28000020980835,5.300000190734863,3.6119508743286133,737193560.0,87.0,88.44999694824219,86.9000015258789,87.69999694824219,56.25228500366211,51141960.0,,,,,,,4.940000057220459,4.989999771118164,4.900000095367432,4.929999828338623,3.413475275039673,132931275.0,3.7699999809265137,3.8299999237060547,3.7699999809265137,3.7799999713897705,2.4455528259277344,550513860.0,1255.0,1255.0,1255.0,1255.0,1037.02880859375,0.0,4338.0,4338.0,4338.0,4338.0,4152.388671875,0.0,696.7000122070312,696.7000122070312,696.7000122070312,696.7000122070312,531.2816772460938,0.0,107.66000366210938,107.66000366210938,107.66000366210938,107.66000366210938,85.32845306396484,0.0
2017-08-14,289.4629211425781,299.4189758300781,289.4629211425781,298.6814880371094,289.3016052246094,33255457.0,5.349999904632568,5.409999847412109,5.320000171661377,5.400000095367432,3.680100679397583,273612644.0,88.69999694824219,88.94999694824219,87.30000305175781,87.44999694824219,56.09193420410156,23664724.0,,,,,,,4.920000076293945,4.980000019073486,4.909999847412109,4.949999809265137,3.42732310295105,50328303.0,3.819999933242798,3.859999895095825,3.809999942779541,3.8399999141693115,2.4843709468841553,242157108.0,1238.0,1248.800048828125,1231.5999755859375,1236.0,1021.3287963867188,41949000.0,4201.0,4286.0,4195.0,4257.0,4074.85400390625,9639500.0,682.0,689.2000122070312,680.4000244140625,688.5,525.02880859375,78996900.0,106.86000061035156,107.0,104.68000030517578,105.0,83.22020721435547,209820000.0
2017-08-15,302.3689270019531,304.58135986328125,293.8878479003906,293.8878479003906,284.6585388183594,25954301.0,5.449999809265137,5.650000095367432,5.429999828338623,5.550000190734863,3.7823257446289062,628419423.0,87.80000305175781,87.80000305175781,86.55000305175781,86.75,55.6429328918457,19851349.0,,,,,,,4.909999847412109,4.920000076293945,4.849999904632568,4.860000133514404,3.3650083541870117,162134320.0,3.859999895095825,3.9700000286102295,3.8499999046325684,3.9000000953674316,2.5231895446777344,644411359.0,1247.0,1260.199951171875,1246.4000244140625,1255.0,1037.02880859375,36491500.0,4300.0,4347.0,4284.0,4299.0,4115.056640625,5558500.0,698.7999877929688,706.7999877929688,697.0999755859375,700.0999755859375,533.8745727539062,67155200.0,105.23999786376953,105.95999908447266,104.94000244140625,105.5199966430664,83.63232421875,167840000.0
