Date,AAPL,MSFT,JPM,V,UNH,GS,HD,PG,DIS,NKE,KO,MRK,AXP,TRV,IBM,BA,WMT,MMM,MCD,INTC,CAT,CVX,HON,VZ,JNJ,AMGN,DOW,CRM,WBA
2019-08-09,50.247501373291016,137.7100067138672,109.73999786376953,179.0500030517578,248.6300048828125,206.89999389648438,210.02000427246094,116.77999877929688,138.52000427246094,81.9800033569336,53.41999816894531,81.6030502319336,126.16999816894531,149.07000732421875,130.14340209960938,337.54998779296875,35.7599983215332,136.68060302734375,221.14999389648438,45.97999954223633,119.37999725341797,122.41999816894531,166.6699981689453,55.779998779296875,132.0399932861328,196.25,46.63999938964844,143.3699951171875,52.790000915527344
2019-08-12,50.119998931884766,135.7899932861328,107.68000030517578,176.33999633789062,243.1999969482422,201.52000427246094,207.00999450683594,116.02999877929688,135.75,81.6500015258789,53.20000076293945,81.1259536743164,123.94999694824219,146.4499969482422,127.79158782958984,332.94000244140625,35.073333740234375,135.5351104736328,217.16000366210938,45.599998474121094,116.72000122070312,121.55000305175781,164.69000244140625,55.689998626708984,131.92999267578125,205.77999877929688,45.689998626708984,140.72000122070312,52.0
2019-08-13,52.24250030517578,138.60000610351562,109.33999633789062,178.61000061035156,249.22000122070312,204.11000061035156,208.3300018310547,117.25,137.00999450683594,83.31999969482422,53.5,82.13740539550781,126.31999969482422,148.22000122070312,129.818359375,332.8599853515625,35.8033332824707,137.85952758789062,219.72999572753906,46.84000015258789,119.01000213623047,122.38999938964844,167.97999572753906,56.369998931884766,133.4199981689453,206.1199951171875,46.849998474121094,143.8800048828125,53.06999969482422
2019-08-14,50.6875,133.97999572753906,104.80000305175781,173.50999450683594,243.1999969482422,195.55999755859375,201.58999633789062,115.79000091552734,132.85000610351562,81.02999877929688,52.9900016784668,79.58015441894531,122.6500015258789,143.47999572753906,125.47801208496094,320.4200134277344,35.400001525878906,132.78428649902344,216.47999572753906,45.869998931884766,115.20999908447266,117.73999786376953,164.0399932861328,55.720001220703125,130.25999450683594,198.8699951171875,44.08000183105469,139.72000122070312,50.40999984741211
2019-08-15,50.435001373291016,133.67999267578125,105.19999694824219,176.27000427246094,244.25,196.17999267578125,201.7899932861328,117.38999938964844,133.41000366210938,79.51000213623047,53.869998931884766,79.63740539550781,122.37999725341797,145.58999633789062,126.11854553222656,328.0,37.563331604003906,131.1371307373047,218.27000427246094,45.70000076293945,115.25,116.94999694824219,162.27000427246094,56.29999923706055,130.5399932861328,199.30999755859375,43.380001068115234,142.1300048828125,49.290000915527344
2019-08-16,51.625,136.1300048828125,107.72000122070312,178.22999572753906,245.69000244140625,199.4199981689453,203.64999389648438,119.18000030517578,135.1999969482422,80.27999877929688,54.40999984741211,81.16412353515625,124.62999725341797,146.80999755859375,127.87763214111328,330.45001220703125,37.663333892822266,135.033447265625,218.47000122070312,46.5,116.43000030517578,115.80999755859375,165.02999877929688,56.650001525878906,131.36000061035156,204.02000427246094,44.5099983215332,143.88999938964844,50.47999954223633
2019-08-19,52.587501525878906,138.41000366210938,108.69000244140625,179.74000549316406,244.7100067138672,202.1999969482422,207.9499969482422,120.23999786376953,135.2899932861328,81.12999725341797,54.689998626708984,82.24236297607422,124.4000015258789,147.5800018310547,129.10133361816406,333.7799987792969,37.936668395996094,136.24581909179688,218.77999877929688,47.22999954223633,117.36000061035156,117.30999755859375,165.86000061035156,57.0,132.25,206.0,45.599998474121094,143.6699981689453,51.15999984741211
2019-08-20,52.59000015258789,137.25999450683594,107.30999755859375,179.24000549316406,240.16000366210938,199.97999572753906,217.08999633789062,118.9000015258789,135.1300048828125,80.52999877929688,53.880001068115234,81.72709655761719,121.41999816894531,146.50999450683594,127.15105438232422,331.75,37.349998474121094,134.62374877929688,218.47000122070312,46.599998474121094,116.66999816894531,116.12999725341797,163.47000122070312,56.27000045776367,130.60000610351562,203.1699981689453,43.15999984741211,145.5399932861328,50.66999816894531
2019-08-21,53.15999984741211,138.7899932861328,107.61000061035156,180.94000244140625,240.35000610351562,200.67999267578125,220.39999389648438,119.19999694824219,135.75999450683594,82.73999786376953,54.099998474121094,82.92938995361328,122.5,147.0399932861328,128.34608459472656,339.989990234375,37.34000015258789,134.7407989501953,220.7100067138672,47.150001525878906,117.68000030517578,117.87999725341797,163.7899932861328,56.59000015258789,131.52999877929688,203.94000244140625,43.279998779296875,147.3800048828125,50.900001525878906
2019-08-22,53.1150016784668,137.77999877929688,108.72000122070312,180.08999633789062,232.94000244140625,202.4199981689453,221.02000427246094,119.41999816894531,136.0800018310547,83.30999755859375,54.4900016784668,82.74809265136719,122.2699966430664,147.80999755859375,128.41299438476562,354.4100036621094,37.3033332824707,134.51504516601562,219.49000549316406,46.779998779296875,117.88999938964844,117.7300033569336,162.89999389648438,56.779998779296875,131.27000427246094,203.4199981689453,42.04999923706055,148.24000549316406,50.95000076293945
2019-08-23,50.65999984741211,133.38999938964844,106.0199966430664,175.22999572753906,230.66000366210938,196.1999969482422,217.47000122070312,117.31999969482422,131.6699981689453,80.44000244140625,53.7400016784668,81.04962158203125,117.76000213623047,144.72999572753906,123.87189483642578,356.010009765625,36.94333267211914,130.3093719482422,214.66000366210938,44.959999084472656,114.05999755859375,115.18000030517578,156.49000549316406,55.91999816894531,127.7300033569336,199.0800018310547,40.709999084472656,151.57000732421875,49.31999969482422
2019-08-26,51.622501373291016,135.4499969482422,106.87000274658203,177.58999633789062,231.0800018310547,199.64999389648438,218.64999389648438,119.31999969482422,134.61000061035156,82.25,54.540000915527344,81.94656372070312,118.52999877929688,147.33999633789062,124.27342224121094,359.0400085449219,37.33000183105469,130.5351104736328,216.91000366210938,45.560001373291016,114.41999816894531,115.73999786376953,156.91000366210938,56.709999084472656,127.80000305175781,205.41000366210938,40.81999969482422,155.13999938964844,50.040000915527344
2019-08-27,51.040000915527344,135.74000549316406,105.73999786376953,178.3800048828125,222.92999267578125,198.07000732421875,218.2100067138672,120.55000305175781,134.49000549316406,82.02999877929688,54.720001220703125,81.6030502319336,117.75,147.10000610351562,125.40152740478516,354.7300109863281,37.473331451416016,130.2257537841797,216.0500030517578,45.790000915527344,113.37999725341797,115.83000183105469,157.47999572753906,57.18000030517578,129.63999938964844,206.49000549316406,41.16999816894531,153.57000732421875,49.45000076293945
2019-08-28,51.38249969482422,135.55999755859375,106.80000305175781,178.6699981689453,227.35000610351562,200.4199981689453,221.9499969482422,121.4000015258789,136.5500030517578,83.4800033569336,55.11000061035156,82.51908111572266,119.08999633789062,146.3699951171875,126.9216079711914,359.9700012207031,37.573333740234375,131.73077392578125,218.07000732421875,45.790000915527344,114.86000061035156,116.83000183105469,159.5500030517578,57.95000076293945,128.67999267578125,207.52000427246094,42.52000045776367,151.8300018310547,49.95000076293945
2019-08-29,52.252498626708984,138.1199951171875,109.22000122070312,181.1699981689453,230.6199951171875,203.44000244140625,227.32000732421875,121.18000030517578,137.83999633789062,85.37999725341797,55.04999923706055,82.74809265136719,120.73999786376953,146.94000244140625,128.94837951660156,362.739990234375,38.026668548583984,134.08026123046875,220.5399932861328,46.869998931884766,117.7699966430664,117.5199966430664,163.60000610351562,57.939998626708984,128.24000549316406,206.97999572753906,42.369998931884766,155.92999267578125,50.400001525878906
2019-08-30,52.185001373291016,137.86000061035156,109.86000061035156,180.82000732421875,234.0,203.91000366210938,227.91000366210938,120.2300033569336,137.25999450683594,84.5,55.040000915527344,82.5095443725586,120.37000274658203,146.9600067138672,129.56979370117188,364.0899963378906,38.086666107177734,135.21739196777344,217.97000122070312,47.40999984741211,119.0,117.72000122070312,164.6199951171875,58.15999984741211,128.36000061035156,208.6199951171875,42.630001068115234,156.07000732421875,51.189998626708984
2019-09-03,51.42499923706055,136.0399932861328,108.55999755859375,179.1999969482422,230.6199951171875,198.97000122070312,224.07000732421875,121.36000061035156,136.30999755859375,84.66999816894531,55.29999923706055,82.6812973022461,117.5999984741211,147.57000732421875,128.2026824951172,354.4200134277344,38.21333312988281,132.6421356201172,217.1300048828125,46.97999954223633,117.02999877929688,116.2699966430664,163.52999877929688,58.040000915527344,128.74000549316406,205.52000427246094,41.79999923706055,152.72999572753906,50.43000030517578
2019-09-04,52.29750061035156,137.6300048828125,109.87000274658203,181.77000427246094,226.72999572753906,201.72999572753906,224.14999389648438,123.20999908447266,137.88999938964844,86.3499984741211,55.77000045776367,82.10877990722656,118.4000015258789,150.16000366210938,130.32504272460938,356.5299987792969,38.63666534423828,133.83779907226562,218.5,48.91999816894531,119.0999984741211,117.25,167.13999938964844,58.18000030517578,128.86000061035156,206.32000732421875,42.540000915527344,152.4600067138672,51.43000030517578
2019-09-05,53.31999969482422,140.0500030517578,112.37000274658203,184.72999572753906,229.58999633789062,207.0500030517578,228.14999389648438,122.76000213623047,138.83999633789062,88.41999816894531,55.119998931884766,82.15648651123047,120.66999816894531,151.74000549316406,134.7705535888672,360.29998779296875,38.47999954223633,137.31605529785156,219.49000549316406,50.099998474121094,122.98999786376953,117.63999938964844,170.3699951171875,58.59000015258789,128.5800018310547,207.64999389648438,43.36000061035156,153.77000427246094,52.33000183105469
2019-09-06,53.314998626708984,139.10000610351562,112.61000061035156,185.74000549316406,229.0,207.2100067138672,231.1300048828125,122.87000274658203,139.5500030517578,88.69000244140625,55.22999954223633,82.60496520996094,120.19000244140625,152.83999633789062,134.3881378173828,363.0,38.24333190917969,137.07357788085938,220.02999877929688,50.91999816894531,122.69999694824219,118.26000213623047,171.16000366210938,59.060001373291016,128.2100067138672,207.72999572753906,43.2400016784668,151.07000732421875,52.560001373291016
2019-09-09,53.54249954223633,137.52000427246094,115.4000015258789,181.5500030517578,230.67999267578125,211.97999572753906,232.8699951171875,122.16999816894531,138.8300018310547,88.66999816894531,54.52000045776367,79.6469497680664,119.91999816894531,149.22999572753906,136.32887268066406,358.7799987792969,38.776668548583984,138.74581909179688,217.25999450683594,51.59000015258789,127.25,119.38999938964844,169.66000366210938,58.65999984741211,126.94999694824219,202.33999633789062,44.45000076293945,149.5399932861328,55.59000015258789
2019-09-10,54.17499923706055,136.0800018310547,116.87000274658203,176.35000610351562,232.4600067138672,215.6300048828125,233.0,119.87999725341797,135.7899932861328,86.83000183105469,54.400001525878906,77.94847106933594,117.30999755859375,146.57000732421875,138.67112731933594,369.489990234375,38.68333435058594,141.18728637695312,209.67999267578125,51.81999969482422,130.2899932861328,121.8499984741211,169.61000061035156,59.709999084472656,129.5500030517578,196.8699951171875,46.31999969482422,149.64999389648438,56.880001068115234
2019-09-11,55.897499084472656,136.1199951171875,117.19000244140625,174.97999572753906,234.2100067138672,216.8000030517578,232.66000366210938,121.2699966430664,136.19000244140625,86.75,54.77000045776367,79.12213897705078,118.0,146.22999572753906,137.28489685058594,382.94000244140625,38.67333221435547,140.5351104736328,210.1999969482422,52.790000915527344,133.08999633789062,121.27999877929688,171.27999877929688,60.130001068115234,131.1699981689453,195.83999633789062,46.880001068115234,154.08999633789062,58.060001373291016
2019-09-12,55.772499084472656,137.52000427246094,117.91000366210938,177.97999572753906,230.10000610351562,218.74000549316406,233.8000030517578,122.7699966430664,137.5,87.66999816894531,55.11000061035156,79.49427795410156,119.0199966430664,148.3000030517578,137.30401611328125,375.6300048828125,38.973331451416016,142.6254119873047,212.14999389648438,53.0099983215332,131.75,121.41999816894531,168.6300048828125,60.43000030517578,130.42999267578125,194.0,46.970001220703125,154.75,55.560001373291016
2019-09-13,54.6875,137.32000732421875,120.2300033569336,177.27000427246094,233.61000061035156,219.89999389648438,233.97999572753906,122.12000274658203,138.02000427246094,87.31999969482422,54.2599983215332,78.82633972167969,119.19999694824219,146.30999755859375,137.35182189941406,379.760009765625,39.143333435058594,143.344482421875,209.80999755859375,52.540000915527344,133.77999877929688,121.5,167.7100067138672,59.959999084472656,130.77999877929688,195.47000122070312,48.20000076293945,152.97999572753906,55.9900016784668
2019-09-16,54.974998474121094,136.3300018310547,119.16000366210938,176.11000061035156,234.42999267578125,217.22000122070312,230.99000549316406,119.75,135.8000030517578,87.2699966430664,53.959999084472656,78.27290344238281,117.63999938964844,146.33999633789062,136.21414184570312,378.8500061035156,38.52333450317383,141.8645477294922,207.39999389648438,52.20000076293945,133.14999389648438,124.12000274658203,166.2100067138672,59.5,129.5399932861328,194.0800018310547,49.0099983215332,153.00999450683594,55.34000015258789
2019-09-17,55.17499923706055,137.38999938964844,118.56999969482422,176.4499969482422,232.52000427246094,215.91000366210938,230.2100067138672,121.16000366210938,136.30999755859375,87.58999633789062,54.2400016784668,78.73091888427734,119.05000305175781,147.25,135.9464569091797,384.20001220703125,38.836666107177734,140.52674865722656,209.85000610351562,51.95000076293945,132.1699981689453,123.88999938964844,166.4600067138672,59.869998931884766,129.6699981689453,196.72000122070312,48.0,152.82000732421875,54.84000015258789
2019-09-18,55.692501068115234,138.52000427246094,119.76000213623047,175.2899932861328,230.61000061035156,217.0800018310547,230.8300018310547,121.41000366210938,136.8000030517578,88.08000183105469,54.22999954223633,79.21755981445312,118.73999786376953,146.47000122070312,135.965576171875,386.4100036621094,39.0533332824707,140.0,210.42999267578125,51.7400016784668,131.07000732421875,124.18000030517578,167.97000122070312,59.93000030517578,130.41000366210938,195.0399932861328,47.5099983215332,152.77000427246094,54.40999984741211
2019-09-19,55.2400016784668,141.07000732421875,119.37999725341797,175.9600067138672,232.85000610351562,215.22999572753906,228.1199951171875,121.9000015258789,133.3000030517578,87.69999694824219,54.52000045776367,80.1240463256836,117.79000091552734,146.94000244140625,136.68260192871094,384.44000244140625,39.03666687011719,139.6906280517578,210.52000427246094,51.56999969482422,130.1199951171875,123.66000366210938,166.77000427246094,59.97999954223633,130.11000061035156,195.64999389648438,47.63999938964844,153.60000610351562,54.56999969482422
2019-09-20,54.432498931884766,139.44000244140625,118.9000015258789,174.05999755859375,232.88999938964844,213.74000549316406,224.6699981689453,122.23999786376953,132.27000427246094,86.68000030517578,53.90999984741211,81.2595443725586,116.80000305175781,146.27999877929688,135.64053344726562,379.3900146484375,38.99333190917969,139.4314422607422,209.38999938964844,50.720001220703125,128.16000366210938,124.31999969482422,168.30999755859375,60.290000915527344,131.64999389648438,196.94000244140625,48.209999084472656,155.1999969482422,55.0
2019-09-23,54.68000030517578,139.13999938964844,118.87999725341797,174.91000366210938,228.77000427246094,213.4600067138672,226.25,123.22000122070312,132.4600067138672,87.69000244140625,54.13999938964844,80.49618530273438,118.23999786376953,146.5399932861328,135.82217407226562,377.0299987792969,39.206668853759766,139.4314422607422,211.5399932861328,50.900001525878906,128.4199981689453,124.9000015258789,167.13999938964844,60.209999084472656,131.74000549316406,197.75999450683594,47.90999984741211,154.64999389648438,54.31999969482422
2019-09-24,54.41999816894531,137.3800048828125,117.33000183105469,174.47999572753906,225.0,207.75,225.41000366210938,123.61000061035156,131.97000122070312,87.18000030517578,54.29999923706055,79.77098846435547,118.16999816894531,146.75,135.44932556152344,381.6499938964844,39.46666717529297,137.7424774169922,212.02000427246094,49.81999969482422,125.98999786376953,123.73999786376953,165.75999450683594,60.5099983215332,131.5500030517578,196.5500030517578,46.599998474121094,152.0500030517578,53.630001068115234
2019-09-25,55.25749969482422,139.36000061035156,118.0,175.27999877929688,222.1699981689453,210.02999877929688,228.10000610351562,123.0199966430664,133.08999633789062,90.80999755859375,54.16999816894531,79.29389190673828,119.12000274658203,146.85000610351562,136.86424255371094,386.20001220703125,39.4900016784668,137.12374877929688,212.6300048828125,51.02000045776367,126.61000061035156,123.51000213623047,166.92999267578125,60.27000045776367,130.99000549316406,196.05999755859375,47.68000030517578,152.99000549316406,54.36000061035156
2019-09-26,54.97249984741211,139.5399932861328,117.02999877929688,175.64999389648438,215.47999572753906,208.22000122070312,229.7899932861328,124.30999755859375,131.27000427246094,92.16999816894531,54.38999938964844,80.03816986083984,118.91000366210938,148.10000610351562,137.23709106445312,386.8900146484375,39.43333435058594,136.98159790039062,212.60000610351562,50.91999816894531,126.38999938964844,120.16000366210938,167.02999877929688,60.439998626708984,128.85000610351562,195.3800048828125,47.22999954223633,152.33999633789062,54.08000183105469
2019-09-27,54.70500183105469,137.72999572753906,117.72000122070312,174.0,215.25999450683594,208.97000122070312,229.86000061035156,124.56999969482422,129.9600067138672,92.30999755859375,54.310001373291016,79.11259460449219,118.58999633789062,148.0,136.9407196044922,382.8599853515625,39.483333587646484,137.56689453125,213.16000366210938,50.779998779296875,126.58999633789062,118.5999984741211,168.0399932861328,60.29999923706055,128.60000610351562,194.94000244140625,47.06999969482422,148.25999450683594,54.40999984741211
