Date,MC.PA_Close
2018-05-23,303.8999938964844
2018-05-24,305.04998779296875
2018-05-25,305.8500061035156
2018-05-28,303.5
2018-05-29,297.79998779296875
2018-05-30,299.54998779296875
2018-05-31,297.04998779296875
2018-06-01,301.8999938964844
2018-06-04,304.5
2018-06-05,309.6000061035156
2018-06-06,306.25
2018-06-07,296.1499938964844
2018-06-08,300.3500061035156
2018-06-11,301.1499938964844
2018-06-12,295.29998779296875
2018-06-13,295.5
2018-06-14,302.54998779296875
2018-06-15,301.45001220703125
2018-06-18,296.70001220703125
2018-06-19,289.54998779296875
2018-06-20,286.54998779296875
2018-06-21,285.20001220703125
2018-06-22,287.3999938964844
2018-06-25,278.8999938964844
2018-06-26,281.1000061035156
2018-06-27,283.45001220703125
2018-06-28,280.0
2018-06-29,285.20001220703125
2018-07-02,281.45001220703125
2018-07-03,285.29998779296875
2018-07-04,284.29998779296875
2018-07-05,283.25
2018-07-06,287.6000061035156
2018-07-09,290.20001220703125
2018-07-10,293.20001220703125
2018-07-11,286.0
2018-07-12,289.3500061035156
2018-07-13,295.95001220703125
2018-07-16,292.95001220703125
2018-07-17,295.8500061035156
2018-07-18,298.79998779296875
2018-07-19,295.45001220703125
2018-07-20,296.25
2018-07-23,293.04998779296875
2018-07-24,301.1000061035156
2018-07-25,306.54998779296875
2018-07-26,306.0
2018-07-27,301.1499938964844
2018-07-30,298.6499938964844
2018-07-31,298.8500061035156
2018-08-01,298.45001220703125
2018-08-02,294.20001220703125
2018-08-03,295.29998779296875
2018-08-06,298.1499938964844
2018-08-07,303.29998779296875
2018-08-08,299.3999938964844
2018-08-09,303.0
2018-08-10,295.54998779296875
2018-08-13,297.5
2018-08-14,300.04998779296875
2018-08-15,291.1499938964844
2018-08-16,297.79998779296875
2018-08-17,296.8999938964844
2018-08-20,299.25
2018-08-21,298.8500061035156
2018-08-22,300.25
2018-08-23,299.5
2018-08-24,299.3500061035156
2018-08-27,302.6000061035156
2018-08-28,308.25
2018-08-29,309.5
2018-08-30,310.1000061035156
2018-08-31,302.1499938964844
2018-09-03,302.29998779296875
2018-09-04,291.70001220703125
2018-09-05,281.25
2018-09-06,280.6499938964844
2018-09-07,284.1499938964844
2018-09-10,284.79998779296875
2018-09-11,283.95001220703125
2018-09-12,290.75
2018-09-13,290.20001220703125
2018-09-14,292.3500061035156
2018-09-17,288.1499938964844
2018-09-18,288.1000061035156
2018-09-19,290.25
2018-09-20,296.0
2018-09-21,305.8500061035156
2018-09-24,305.70001220703125
2018-09-25,303.8999938964844
2018-09-26,305.95001220703125
2018-09-27,307.6499938964844
2018-09-28,304.6000061035156
2018-10-01,306.8999938964844
2018-10-02,300.3500061035156
2018-10-03,302.75
2018-10-04,287.95001220703125
2018-10-05,286.20001220703125
2018-10-08,281.8500061035156
2018-10-09,285.70001220703125
2018-10-10,265.29998779296875
2018-10-11,261.95001220703125
2018-10-12,262.5
2018-10-15,260.45001220703125
2018-10-16,264.25
2018-10-17,264.1499938964844
2018-10-18,260.8999938964844
2018-10-19,263.25
2018-10-22,263.25
2018-10-23,258.04998779296875
2018-10-24,259.6499938964844
2018-10-25,265.45001220703125
2018-10-26,262.45001220703125
2018-10-29,261.95001220703125
2018-10-30,259.95001220703125
2018-10-31,268.79998779296875
2018-11-01,269.79998779296875
2018-11-02,279.04998779296875
2018-11-05,277.70001220703125
2018-11-06,273.0
2018-11-07,276.25
2018-11-08,271.0
2018-11-09,266.0
2018-11-12,263.45001220703125
2018-11-13,269.70001220703125
2018-11-14,268.1000061035156
2018-11-15,265.3999938964844
2018-11-16,264.25
2018-11-19,259.25
2018-11-20,253.8500061035156
2018-11-21,260.6499938964844
2018-11-22,258.5
2018-11-23,258.45001220703125
2018-11-26,256.6000061035156
2018-11-27,254.1999969482422
2018-11-28,256.54998779296875
2018-11-29,256.5
2018-11-30,252.5500030517578
2018-12-03,265.25
2018-12-04,261.8500061035156
2018-12-05,259.5
2018-12-06,247.8999938964844
2018-12-07,249.5
2018-12-10,243.25
2018-12-11,249.25
2018-12-12,254.3500061035156
2018-12-13,255.8500061035156
2018-12-14,251.9499969482422
2018-12-17,250.1000061035156
2018-12-18,252.0
2018-12-19,252.3999938964844
2018-12-20,250.1000061035156
2018-12-21,253.4499969482422
2018-12-24,245.1499938964844
2018-12-27,247.1499938964844
2018-12-28,252.75
2018-12-31,258.20001220703125
2019-01-02,253.3000030517578
2019-01-03,243.6499938964844
2019-01-04,251.1499938964844
2019-01-07,250.6999969482422
2019-01-08,258.54998779296875
2019-01-09,261.54998779296875
2019-01-10,259.1499938964844
2019-01-11,258.29998779296875
2019-01-14,251.6999969482422
2019-01-15,250.8000030517578
2019-01-16,248.9499969482422
2019-01-17,246.5500030517578
2019-01-18,253.3999938964844
2019-01-21,257.25
2019-01-22,257.1000061035156
2019-01-23,257.3500061035156
2019-01-24,257.8500061035156
2019-01-25,261.1000061035156
2019-01-28,258.6499938964844
2019-01-29,259.75
2019-01-30,277.6000061035156
2019-01-31,279.75
2019-02-01,284.6499938964844
2019-02-04,282.6000061035156
2019-02-05,291.1499938964844
2019-02-06,288.1000061035156
2019-02-07,283.3999938964844
2019-02-08,283.54998779296875
2019-02-11,288.29998779296875
2019-02-12,294.79998779296875
2019-02-13,294.6499938964844
2019-02-14,290.8500061035156
2019-02-15,294.20001220703125
2019-02-18,295.1000061035156
2019-02-19,297.25
2019-02-20,296.6000061035156
2019-02-21,296.95001220703125
2019-02-22,299.75
2019-02-25,302.8999938964844
2019-02-26,304.25
2019-02-27,302.3999938964844
2019-02-28,302.0
2019-03-01,306.6000061035156
2019-03-04,308.0
2019-03-05,309.0
2019-03-06,306.8999938964844
2019-03-07,306.04998779296875
2019-03-08,305.79998779296875
2019-03-11,306.3999938964844
2019-03-12,308.6000061035156
2019-03-13,310.5
2019-03-14,315.6000061035156
2019-03-15,318.6000061035156
2019-03-18,317.1499938964844
2019-03-19,320.29998779296875
2019-03-20,318.20001220703125
2019-03-21,317.79998779296875
2019-03-22,313.45001220703125
2019-03-25,317.70001220703125
2019-03-26,322.79998779296875
2019-03-27,322.8999938964844
2019-03-28,324.1000061035156
2019-03-29,327.8999938964844
2019-04-01,333.25
2019-04-02,334.5
2019-04-03,334.0
2019-04-04,333.54998779296875
2019-04-05,336.04998779296875
2019-04-08,332.0
2019-04-09,327.29998779296875
2019-04-10,329.75
2019-04-11,344.95001220703125
2019-04-12,342.8999938964844
2019-04-15,342.95001220703125
2019-04-16,346.29998779296875
2019-04-17,350.8500061035156
2019-04-18,352.29998779296875
2019-04-23,349.1000061035156
2019-04-24,350.95001220703125
2019-04-25,347.8500061035156
2019-04-26,346.45001220703125
2019-04-29,345.3500061035156
2019-04-30,349.04998779296875
2019-05-02,351.0
2019-05-03,355.04998779296875
2019-05-06,344.3999938964844
2019-05-07,335.04998779296875
2019-05-08,339.6000061035156
2019-05-09,331.8500061035156
2019-05-10,333.54998779296875
2019-05-13,323.75
2019-05-14,334.29998779296875
2019-05-15,337.1499938964844
2019-05-16,341.20001220703125
2019-05-17,340.8500061035156
2019-05-20,330.04998779296875
2019-05-21,335.1499938964844
2019-05-22,336.29998779296875
2019-05-23,334.0
2019-05-24,336.5
2019-05-27,338.6499938964844
2019-05-28,342.6000061035156
2019-05-29,338.20001220703125
2019-05-30,341.6499938964844
2019-05-31,338.6000061035156
2019-06-03,340.5
2019-06-04,342.1000061035156
2019-06-05,349.5
2019-06-06,350.3500061035156
2019-06-07,357.04998779296875
2019-06-10,358.20001220703125
2019-06-11,359.6000061035156
2019-06-12,356.79998779296875
2019-06-13,355.25
2019-06-14,354.0
2019-06-17,358.29998779296875
2019-06-18,368.7999877929687
2019-06-19,366.0
2019-06-20,370.0
2019-06-21,368.2999877929687
2019-06-24,371.25
2019-06-25,371.7000122070313
2019-06-26,367.6000061035156
2019-06-27,368.3500061035156
2019-06-28,374.2999877929687
2019-07-01,374.6000061035156
2019-07-02,377.5
2019-07-03,380.0
2019-07-04,381.3500061035156
2019-07-05,380.7999877929687
2019-07-08,383.0
2019-07-09,383.0
2019-07-10,381.0
2019-07-11,383.1000061035156
2019-07-12,384.0
2019-07-15,380.0499877929687
2019-07-16,385.2999877929687
2019-07-17,382.7000122070313
2019-07-18,382.8500061035156
2019-07-19,382.2999877929687
2019-07-22,384.7999877929687
2019-07-23,383.2999877929687
2019-07-24,380.2999877929687
2019-07-25,376.1499938964844
2019-07-26,385.6000061035156
2019-07-29,378.75
2019-07-30,374.5
2019-07-31,375.2999877929687
2019-08-01,379.1000061035156
2019-08-02,358.3999938964844
2019-08-05,343.25
2019-08-06,350.45001220703125
2019-08-07,357.6499938964844
2019-08-08,368.25
2019-08-09,364.3500061035156
2019-08-12,356.54998779296875
2019-08-13,359.54998779296875
2019-08-14,348.1499938964844
2019-08-15,345.70001220703125
2019-08-16,348.45001220703125
2019-08-19,356.8500061035156
2019-08-20,355.70001220703125
2019-08-21,369.1000061035156
2019-08-22,361.1000061035156
2019-08-23,355.5
2019-08-26,353.6000061035156
2019-08-27,359.8500061035156
2019-08-28,355.8500061035156
2019-08-29,361.3500061035156
2019-08-30,362.3999938964844
2019-09-02,362.8999938964844
2019-09-03,355.6499938964844
2019-09-04,368.5
2019-09-05,376.3999938964844
2019-09-06,379.8999938964844
2019-09-09,378.9500122070313
2019-09-10,373.1499938964844
2019-09-11,378.1499938964844
2019-09-12,379.7000122070313
2019-09-13,382.0
2019-09-16,367.1000061035156
2019-09-17,367.2000122070313
2019-09-18,364.7000122070313
2019-09-19,367.2999877929687
2019-09-20,370.0499877929687
2019-09-23,366.4500122070313
2019-09-24,370.0499877929687
2019-09-25,361.2000122070313
2019-09-26,360.8999938964844
2019-09-27,360.1499938964844
2019-09-30,364.6499938964844
2019-10-01,357.1000061035156
2019-10-02,344.0
2019-10-03,346.79998779296875
2019-10-04,349.6000061035156
2019-10-07,353.79998779296875
2019-10-08,351.04998779296875
2019-10-09,357.0
2019-10-10,376.8500061035156
2019-10-11,378.2000122070313
2019-10-14,379.25
2019-10-15,380.5
2019-10-16,378.1000061035156
2019-10-17,374.75
2019-10-18,375.0499877929687
2019-10-21,374.6000061035156
2019-10-22,376.6499938964844
2019-10-23,375.0
2019-10-24,377.0499877929687
2019-10-25,383.9500122070313
2019-10-28,382.1000061035156
2019-10-29,380.25
2019-10-30,384.4500122070313
2019-10-31,382.5
2019-11-01,389.25
2019-11-04,397.5
2019-11-05,400.25
2019-11-06,399.5499877929687
2019-11-07,404.0
2019-11-08,403.0
2019-11-11,403.25
2019-11-12,403.3999938964844
2019-11-13,401.8500061035156
2019-11-14,403.75
2019-11-15,405.5
2019-11-18,402.25
2019-11-19,398.2000122070313
2019-11-20,398.2000122070313
2019-11-21,394.5
2019-11-22,396.25
2019-11-25,404.25
2019-11-26,407.3500061035156
2019-11-27,408.6499938964844
2019-11-28,406.75
2019-11-29,407.2999877929687
2019-12-02,396.5499877929687
2019-12-03,390.7000122070313
2019-12-04,396.0
2019-12-05,396.2000122070313
2019-12-06,401.3500061035156
2019-12-09,399.25
2019-12-10,396.7999877929687
2019-12-11,399.6000061035156
2019-12-12,398.2000122070313
2019-12-13,403.7999877929687
2019-12-16,409.7000122070313
2019-12-17,402.6499938964844
2019-12-18,400.8500061035156
2019-12-19,402.25
2019-12-20,410.5
2019-12-23,413.7999877929687
2019-12-24,414.1000061035156
2019-12-25,414.1000061035156
2019-12-27,417.6000061035156
2019-12-30,414.6000061035156
2019-12-31,414.2000122070313
2020-01-02,419.1499938964844
2020-01-03,419.1000061035156
2020-01-06,415.1499938964844
2020-01-07,416.0
2020-01-08,418.7999877929687
2020-01-09,424.5
2020-01-10,423.6499938964844
2020-01-13,426.75
2020-01-14,431.0
2020-01-15,431.4500122070313
2020-01-16,431.8999938964844
2020-01-17,439.0499877929687
2020-01-20,429.75
2020-01-21,424.9500122070313
2020-01-22,423.4500122070313
2020-01-23,411.9500122070313
2020-01-24,416.2999877929687
2020-01-27,401.0
2020-01-28,412.0
2020-01-29,407.6000061035156
2020-01-30,398.8999938964844
2020-01-31,395.2999877929687
2020-02-03,396.75
2020-02-04,410.6000061035156
2020-02-05,415.0
2020-02-06,418.0499877929687
2020-02-07,413.9500122070313
2020-02-10,413.5499877929687
2020-02-11,412.3500061035156
2020-02-12,424.7000122070313
2020-02-13,421.5499877929687
2020-02-14,414.9500122070313
2020-02-17,414.3999938964844
2020-02-18,408.8500061035156
2020-02-19,419.0499877929687
2020-02-20,409.7999877929687
2020-02-21,404.5
2020-02-24,385.6499938964844
2020-02-25,380.0499877929687
2020-02-26,385.25
2020-02-27,369.8500061035156
2020-02-28,370.8500061035156
2020-03-02,376.1000061035156
2020-03-03,377.3500061035156
2020-03-04,385.2000122070313
2020-03-05,374.5499877929687
2020-03-06,360.3500061035156
2020-03-09,338.0
2020-03-10,334.79998779296875
2020-03-11,330.1499938964844
2020-03-12,301.5
2020-03-13,314.8999938964844
2020-03-16,297.6000061035156
2020-03-17,311.25
2020-03-18,287.95001220703125
2020-03-19,294.95001220703125
2020-03-20,311.0
2020-03-23,311.3999938964844
2020-03-24,339.1499938964844
2020-03-25,363.5
2020-03-26,363.7000122070313
2020-03-27,341.6499938964844
2020-03-30,350.0
2020-03-31,338.45001220703125
2020-04-01,324.6499938964844
2020-04-02,325.3500061035156
2020-04-03,325.04998779296875
2020-04-06,339.75
2020-04-07,344.5
2020-04-08,343.20001220703125
2020-04-09,347.3999938964844
2020-04-14,352.0
2020-04-15,342.0
2020-04-16,342.79998779296875
2020-04-17,358.0
2020-04-20,360.4500122070313
2020-04-21,350.0
2020-04-22,353.45001220703125
2020-04-23,348.6499938964844
2020-04-24,340.8500061035156
2020-04-27,350.95001220703125
2020-04-28,357.0
2020-04-29,359.79998779296875
2020-04-30,352.45001220703125
2020-05-04,338.54998779296875
2020-05-05,342.5
2020-05-06,336.3999938964844
2020-05-07,345.54998779296875
2020-05-08,352.25
2020-05-11,348.8999938964844
2020-05-12,346.8500061035156
2020-05-13,335.04998779296875
2020-05-14,331.0
2020-05-15,330.25
2020-05-18,350.04998779296875
2020-05-19,357.5
2020-05-20,361.75
2020-05-21,359.8500061035156
2020-05-22,355.29998779296875
2020-05-25,361.9500122070313
2020-05-26,365.3999938964844
2020-05-27,373.8500061035156
2020-05-28,386.7999877929687
2020-05-29,375.0
2020-06-01,378.8999938964844
2020-06-02,384.9500122070313
2020-06-03,393.4500122070313
2020-06-04,390.0499877929687
2020-06-05,404.25
2020-06-08,396.1000061035156
2020-06-09,395.2999877929687
2020-06-10,398.3999938964844
2020-06-11,375.1000061035156
2020-06-12,379.1499938964844
2020-06-15,371.4500122070313
2020-06-16,376.7999877929687
2020-06-17,379.1499938964844
2020-06-18,377.2999877929687
2020-06-19,380.0499877929687
2020-06-22,378.8999938964844
2020-06-23,390.6499938964844
2020-06-24,381.3500061035156
2020-06-25,383.8500061035156
2020-06-26,387.7000122070313
2020-06-29,389.5
2020-06-30,390.5
2020-07-01,391.6000061035156
2020-07-02,401.8500061035156
2020-07-03,396.7000122070313
2020-07-06,404.0
2020-07-07,402.6499938964844
2020-07-08,399.7999877929687
2020-07-09,400.9500122070313
2020-07-10,400.7000122070313
2020-07-13,408.3500061035156
2020-07-14,404.6499938964844
2020-07-15,412.0499877929687
2020-07-16,408.1499938964844
2020-07-17,410.25
2020-07-20,412.7999877929687
2020-07-21,409.9500122070313
2020-07-22,404.0
2020-07-23,403.6000061035156
2020-07-24,399.1000061035156
2020-07-27,401.3999938964844
2020-07-28,385.0499877929687
2020-07-29,387.1499938964844
2020-07-30,373.8500061035156
2020-07-31,366.75
2020-08-03,372.2999877929687
2020-08-04,371.6499938964844
2020-08-05,376.1000061035156
2020-08-06,374.0
2020-08-07,374.0
2020-08-10,371.5499877929687
2020-08-11,382.7000122070313
2020-08-12,391.2000122070313
2020-08-13,391.2000122070313
2020-08-14,386.0499877929687
2020-08-17,387.75
2020-08-18,386.0499877929687
2020-08-19,387.2000122070313
2020-08-20,383.3500061035156
2020-08-21,385.4500122070313
2020-08-24,393.4500122070313
2020-08-25,397.0499877929687
2020-08-26,403.0
2020-08-27,401.0
2020-08-28,396.3500061035156
2020-08-31,392.7999877929687
2020-09-01,396.7000122070313
2020-09-02,407.25
2020-09-03,408.3999938964844
2020-09-04,402.8500061035156
2020-09-07,408.7999877929687
2020-09-08,404.3999938964844
2020-09-09,404.0499877929687
2020-09-10,404.3500061035156
2020-09-11,416.6000061035156
2020-09-14,420.25
2020-09-15,424.0
2020-09-16,426.1499938964844
2020-09-17,420.0
2020-09-18,413.8500061035156
2020-09-21,395.5499877929687
2020-09-22,391.0499877929687
2020-09-23,400.1000061035156
2020-09-24,401.7999877929687
2020-09-25,400.2000122070313
2020-09-28,405.8999938964844
2020-09-29,409.9500122070313
2020-09-30,399.3999938964844
2020-10-01,409.7000122070313
2020-10-02,407.6499938964844
2020-10-05,412.5499877929687
2020-10-06,411.2000122070313
2020-10-07,410.75
2020-10-08,407.2000122070313
2020-10-09,411.8999938964844
2020-10-12,418.25
2020-10-13,416.75
2020-10-14,412.2000122070313
2020-10-15,403.0
2020-10-16,432.6000061035156
2020-10-19,432.2999877929687
2020-10-20,430.2000122070313
2020-10-21,427.7999877929687
2020-10-22,427.2000122070313
2020-10-23,428.0
2020-10-26,421.75
2020-10-27,418.8500061035156
2020-10-28,402.1499938964844
2020-10-29,403.7999877929687
2020-10-30,402.2999877929687
2020-11-02,405.6499938964844
2020-11-03,408.9500122070313
2020-11-04,421.7999877929687
2020-11-05,436.75
2020-11-06,435.5
2020-11-09,468.8500061035156
2020-11-10,474.0
2020-11-11,487.3999938964844
2020-11-12,472.8500061035156
2020-11-13,469.75
2020-11-16,477.2999877929687
2020-11-17,475.0
2020-11-18,486.1499938964844
2020-11-19,488.6499938964844
2020-11-20,492.5499877929687
2020-11-23,492.5
2020-11-24,494.8500061035156
2020-11-25,494.2000122070313
2020-11-26,495.75
2020-11-27,496.0
2020-11-30,482.8999938964844
2020-12-01,496.75
2020-12-02,497.8500061035156
2020-12-03,498.0
2020-12-04,492.25
2020-12-07,493.7000122070313
2020-12-08,494.4500122070313
2020-12-09,498.0
2020-12-10,501.0
2020-12-11,500.3999938964844
2020-12-14,509.2000122070313
2020-12-15,507.2000122070313
2020-12-16,505.0
2020-12-17,502.8999938964844
2020-12-18,499.5499877929687
2020-12-21,490.2000122070313
2020-12-22,492.2999877929687
2020-12-23,496.1000061035156
2020-12-24,496.4500122070313
2020-12-28,504.0
2020-12-29,512.7999877929688
2020-12-30,513.0999755859375
2020-12-31,510.8999938964844
2021-01-04,512.0999755859375
2021-01-05,506.2000122070313
2021-01-06,502.2999877929687
2021-01-07,515.2999877929688
2021-01-08,525.2999877929688
2021-01-11,522.4000244140625
2021-01-12,515.7999877929688
2021-01-13,512.0999755859375
2021-01-14,508.0
2021-01-15,493.9500122070313
2021-01-18,499.6499938964844
2021-01-19,491.0499877929687
2021-01-20,507.7000122070313
2021-01-21,507.6000061035156
2021-01-22,511.5
2021-01-25,501.8999938964844
2021-01-26,508.0
2021-01-27,506.3999938964844
2021-01-28,517.0
2021-01-29,498.2999877929687
2021-02-01,507.7000122070313
2021-02-02,524.9000244140625
2021-02-03,524.5
2021-02-04,525.0999755859375
2021-02-05,528.7000122070312
2021-02-08,527.9000244140625
2021-02-09,537.0
2021-02-10,529.5
2021-02-11,531.5
2021-02-12,529.2999877929688
2021-02-15,535.9000244140625
2021-02-16,539.7999877929688
2021-02-17,535.0
2021-02-18,534.0
2021-02-19,541.7999877929688
2021-02-22,542.9000244140625
2021-02-23,539.4000244140625
2021-02-24,532.7999877929688
2021-02-25,531.0
2021-02-26,525.0
2021-03-01,537.0999755859375
2021-03-02,539.2999877929688
2021-03-03,543.7999877929688
2021-03-04,533.9000244140625
2021-03-05,523.2000122070312
2021-03-08,534.9000244140625
2021-03-09,540.7000122070312
2021-03-10,553.0
2021-03-11,564.5
2021-03-12,563.4000244140625
2021-03-15,558.2000122070312
2021-03-16,560.2999877929688
2021-03-17,568.2000122070312
2021-03-18,566.2999877929688
2021-03-19,557.4000244140625
2021-03-22,556.5999755859375
2021-03-23,554.2000122070312
2021-03-24,553.4000244140625
2021-03-25,555.5999755859375
2021-03-26,554.9000244140625
2021-03-29,554.9000244140625
2021-03-30,573.5
2021-03-31,568.0999755859375
2021-04-01,571.7000122070312
2021-04-06,576.7999877929688
2021-04-07,577.2000122070312
2021-04-08,586.0999755859375
2021-04-09,588.2999877929688
2021-04-12,589.7000122070312
2021-04-13,594.7999877929688
2021-04-14,611.7999877929688
2021-04-15,616.7000122070312
2021-04-16,630.0
2021-04-19,624.9000244140625
2021-04-20,605.2999877929688
2021-04-21,624.5999755859375
2021-04-22,632.0
2021-04-23,628.0999755859375
2021-04-26,625.7999877929688
2021-04-27,632.7000122070312
2021-04-28,633.2000122070312
2021-04-29,635.7000122070312
2021-04-30,626.2000122070312
2021-05-03,630.5999755859375
2021-05-04,618.9000244140625
2021-05-05,631.7999877929688
2021-05-06,625.2999877929688
2021-05-07,631.4000244140625
2021-05-10,625.0
2021-05-11,612.2999877929688
2021-05-12,610.2000122070312
2021-05-13,616.0
2021-05-14,628.0999755859375
2021-05-17,624.0
2021-05-18,623.0
2021-05-19,619.0999755859375
2021-05-20,628.9000244140625
2021-05-21,631.5999755859375
2021-05-24,637.5
2021-05-25,639.7000122070312
2021-05-26,640.5999755859375
2021-05-27,648.4000244140625
2021-05-28,655.7999877929688
2021-05-31,652.0
2021-06-01,657.0999755859375
2021-06-02,661.0
2021-06-03,654.2999877929688
2021-06-04,651.2000122070312
2021-06-07,657.2999877929688
2021-06-08,659.7000122070312
2021-06-09,662.5
2021-06-10,657.7000122070312
2021-06-11,668.0999755859375
2021-06-14,672.5999755859375
2021-06-15,677.7999877929688
2021-06-16,682.2999877929688
2021-06-17,687.2999877929688
2021-06-18,681.0999755859375
2021-06-21,680.0999755859375
2021-06-22,681.2000122070312
2021-06-23,669.0999755859375
2021-06-24,673.2000122070312
2021-06-25,673.5999755859375
2021-06-28,667.5999755859375
2021-06-29,674.0
2021-06-30,661.2999877929688
2021-07-01,663.9000244140625
2021-07-02,663.4000244140625
2021-07-05,660.7000122070312
2021-07-06,655.7999877929688
2021-07-07,660.4000244140625
2021-07-08,639.2000122070312
2021-07-09,662.4000244140625
2021-07-12,666.0
2021-07-13,670.7000122070312
2021-07-14,671.5999755859375
2021-07-15,663.2000122070312
2021-07-16,654.2999877929688
2021-07-19,639.9000244140625
2021-07-20,645.0999755859375
2021-07-21,659.2000122070312
2021-07-22,660.4000244140625
2021-07-23,674.0
2021-07-26,673.4000244140625
2021-07-27,669.5999755859375
2021-07-28,688.2000122070312
2021-07-29,684.0
2021-07-30,673.9000244140625
2021-08-02,687.0
2021-08-03,695.9000244140625
2021-08-04,694.7000122070312
2021-08-05,697.4000244140625
2021-08-06,697.4000244140625
2021-08-09,697.4000244140625
2021-08-10,701.5999755859375
2021-08-11,704.7999877929688
2021-08-12,712.0
2021-08-13,709.7999877929688
2021-08-16,694.9000244140625
2021-08-17,690.5
2021-08-18,654.9000244140625
2021-08-19,613.0999755859375
2021-08-20,620.0
2021-08-23,636.5999755859375
2021-08-24,624.2999877929688
2021-08-25,622.0999755859375
2021-08-26,621.5999755859375
2021-08-27,623.0999755859375
2021-08-30,625.0
2021-08-31,626.7999877929688
2021-09-01,646.7999877929688
2021-09-02,647.0
2021-09-03,634.9000244140625
2021-09-06,648.7000122070312
2021-09-07,653.0
2021-09-08,648.7000122070312
2021-09-09,658.4000244140625
2021-09-10,663.5
2021-09-13,657.0
2021-09-14,646.7999877929688
2021-09-15,621.2000122070312
2021-09-16,628.0
2021-09-17,631.0
2021-09-20,618.7000122070312
2021-09-21,636.0
2021-09-22,643.2999877929688
2021-09-23,654.0999755859375
2021-09-24,642.9000244140625
2021-09-27,637.5
2021-09-28,617.9000244140625
2021-09-29,625.5
2021-09-30,620.0999755859375
2021-10-01,630.0
2021-10-04,621.0999755859375
2021-10-05,632.5
2021-10-06,624.7999877929688
2021-10-07,637.9000244140625
2021-10-08,627.7000122070312
2021-10-11,631.7000122070312
2021-10-12,633.9000244140625
2021-10-13,653.9000244140625
2021-10-14,667.2000122070312
2021-10-15,664.7999877929688
2021-10-18,650.0
2021-10-19,646.0
2021-10-20,656.0999755859375
2021-10-21,659.7000122070312
2021-10-22,667.2999877929688
2021-10-25,659.7999877929688
2021-10-26,665.0
2021-10-27,664.2999877929688
2021-10-28,671.7000122070312
2021-10-29,677.2000122070312
2021-11-01,683.4000244140625
2021-11-02,684.7999877929688
2021-11-03,682.5
2021-11-04,692.5
2021-11-05,708.9000244140625
2021-11-08,707.4000244140625
2021-11-09,707.2999877929688
2021-11-10,698.5999755859375
2021-11-11,705.4000244140625
2021-11-12,722.9000244140625
2021-11-15,720.7999877929688
2021-11-16,729.7000122070312
2021-11-17,726.0999755859375
2021-11-18,728.5
2021-11-19,733.5
2021-11-22,728.2999877929688
2021-11-23,718.0999755859375
2021-11-24,726.0999755859375
2021-11-25,734.7000122070312
2021-11-26,692.0
2021-11-29,697.2000122070312
2021-11-30,686.5999755859375
2021-12-01,697.5
2021-12-02,686.5999755859375
2021-12-03,685.0
2021-12-06,690.0999755859375
2021-12-07,725.0
2021-12-08,714.7000122070312
2021-12-09,715.0
2021-12-10,710.0
2021-12-13,709.0
2021-12-14,701.5999755859375
2021-12-15,711.9000244140625
2021-12-16,713.2999877929688
2021-12-17,699.0
2021-12-20,697.7999877929688
2021-12-21,701.5
2021-12-22,715.4000244140625
2021-12-23,722.0
2021-12-24,717.4000244140625
2021-12-27,726.2999877929688
2021-12-28,730.7999877929688
2021-12-29,727.9000244140625
2021-12-30,730.0
2021-12-31,727.0
2022-01-03,731.0
2022-01-04,744.0
2022-01-05,758.0
2022-01-06,727.0999755859375
2022-01-07,715.7999877929688
2022-01-10,702.7000122070312
2022-01-11,710.0
2022-01-12,708.7000122070312
2022-01-13,690.0
2022-01-14,675.4000244140625
2022-01-17,686.4000244140625
2022-01-18,673.0
2022-01-19,697.7000122070312
2022-01-20,703.9000244140625
2022-01-21,697.2000122070312
2022-01-24,662.7999877929688
2022-01-25,667.0
2022-01-26,683.5999755859375
2022-01-27,694.0
2022-01-28,716.4000244140625
2022-01-31,722.5999755859375
2022-02-01,732.2000122070312
2022-02-02,729.2999877929688
2022-02-03,711.7000122070312
2022-02-04,706.0999755859375
2022-02-07,716.0999755859375
2022-02-08,706.0999755859375
2022-02-09,716.5999755859375
2022-02-10,706.2000122070312
2022-02-11,685.0
2022-02-14,670.0
2022-02-15,694.0
2022-02-16,687.5999755859375
2022-02-17,684.0999755859375
2022-02-18,686.2999877929688
2022-02-21,672.2000122070312
2022-02-22,669.2000122070312
2022-02-23,665.7999877929688
2022-02-24,635.9000244140625
2022-02-25,666.5999755859375
2022-02-28,659.9000244140625
2022-03-01,625.7999877929688
2022-03-02,638.0
2022-03-03,617.4000244140625
2022-03-04,577.7999877929688
2022-03-07,567.7999877929688
2022-03-08,550.0999755859375
2022-03-09,602.5999755859375
2022-03-10,587.9000244140625
2022-03-11,594.9000244140625
2022-03-14,598.7000122070312
2022-03-15,590.0
2022-03-16,628.9000244140625
2022-03-17,629.7999877929688
2022-03-18,639.4000244140625
2022-03-21,633.2000122070312
2022-03-22,643.9000244140625
2022-03-23,624.2999877929688
2022-03-24,624.7000122070312
2022-03-25,626.0
2022-03-28,635.7000122070312
2022-03-29,671.7999877929688
2022-03-30,660.5
2022-03-31,649.4000244140625
2022-04-01,649.5999755859375
2022-04-04,663.9000244140625
2022-04-05,660.9000244140625
2022-04-06,636.2000122070312
2022-04-07,624.0
2022-04-08,631.7000122070312
2022-04-11,619.9000244140625
