Date,RMS.PA_Close
2018-05-23,605.0
2018-05-24,607.7999877929688
2018-05-25,608.0
2018-05-28,610.0
2018-05-29,612.4000244140625
2018-05-30,609.7999877929688
2018-05-31,608.7999877929688
2018-06-01,607.5999755859375
2018-06-04,599.2000122070312
2018-06-05,593.0
2018-06-06,596.2000122070312
2018-06-07,561.0
2018-06-08,563.2000122070312
2018-06-11,564.0
2018-06-12,553.5999755859375
2018-06-13,557.5999755859375
2018-06-14,551.4000244140625
2018-06-15,548.5999755859375
2018-06-18,548.0
2018-06-19,538.0
2018-06-20,529.2000122070312
2018-06-21,526.2000122070312
2018-06-22,529.0
2018-06-25,521.2000122070312
2018-06-26,520.5999755859375
2018-06-27,521.5999755859375
2018-06-28,518.0
2018-06-29,523.7999877929688
2018-07-02,516.5999755859375
2018-07-03,523.0
2018-07-04,520.7999877929688
2018-07-05,519.4000244140625
2018-07-06,525.2000122070312
2018-07-09,526.4000244140625
2018-07-10,539.0
2018-07-11,524.2000122070312
2018-07-12,532.4000244140625
2018-07-13,537.0
2018-07-16,536.0
2018-07-17,541.0
2018-07-18,543.0
2018-07-19,542.0
2018-07-20,544.5999755859375
2018-07-23,544.5999755859375
2018-07-24,548.4000244140625
2018-07-25,555.0
2018-07-26,546.7999877929688
2018-07-27,541.0
2018-07-30,540.5999755859375
2018-07-31,541.5999755859375
2018-08-01,543.2000122070312
2018-08-02,543.7999877929688
2018-08-03,543.7999877929688
2018-08-06,544.0
2018-08-07,546.5999755859375
2018-08-08,544.0
2018-08-09,553.0
2018-08-10,546.0
2018-08-13,548.5999755859375
2018-08-14,554.7999877929688
2018-08-15,541.7999877929688
2018-08-16,546.7999877929688
2018-08-17,544.5999755859375
2018-08-20,549.2000122070312
2018-08-21,549.5999755859375
2018-08-22,552.2000122070312
2018-08-23,554.5999755859375
2018-08-24,554.0
2018-08-27,560.7999877929688
2018-08-28,568.0
2018-08-29,568.5999755859375
2018-08-30,571.4000244140625
2018-08-31,560.2000122070312
2018-09-03,562.4000244140625
2018-09-04,547.5999755859375
2018-09-05,530.4000244140625
2018-09-06,528.7999877929688
2018-09-07,530.4000244140625
2018-09-10,534.0
2018-09-11,533.7999877929688
2018-09-12,554.7999877929688
2018-09-13,542.7999877929688
2018-09-14,541.5999755859375
2018-09-17,543.5999755859375
2018-09-18,550.2000122070312
2018-09-19,543.0
2018-09-20,550.4000244140625
2018-09-21,560.0
2018-09-24,560.2000122070312
2018-09-25,559.0
2018-09-26,560.2000122070312
2018-09-27,565.7999877929688
2018-09-28,570.5999755859375
2018-10-01,571.0
2018-10-02,564.2000122070312
2018-10-03,557.4000244140625
2018-10-04,540.0
2018-10-05,535.0
2018-10-08,529.0
2018-10-09,532.4000244140625
2018-10-10,505.3999938964844
2018-10-11,498.3999938964844
2018-10-12,492.0
2018-10-15,487.5
2018-10-16,499.2000122070313
2018-10-17,499.2999877929687
2018-10-18,492.8999938964844
2018-10-19,490.7999877929687
2018-10-22,491.1000061035156
2018-10-23,485.6000061035156
2018-10-24,489.7999877929687
2018-10-25,503.2000122070313
2018-10-26,499.8999938964844
2018-10-29,498.0
2018-10-30,499.5
2018-10-31,505.0
2018-11-01,504.0
2018-11-02,507.3999938964844
2018-11-05,502.0
2018-11-06,502.7999877929687
2018-11-07,501.0
2018-11-08,496.3999938964844
2018-11-09,495.2000122070313
2018-11-12,489.2000122070313
2018-11-13,501.6000061035156
2018-11-14,497.5
2018-11-15,490.0
2018-11-16,491.0
2018-11-19,482.7999877929687
2018-11-20,482.6000061035156
2018-11-21,491.1000061035156
2018-11-22,491.8999938964844
2018-11-23,493.6000061035156
2018-11-26,485.3999938964844
2018-11-27,476.6000061035156
2018-11-28,484.7000122070313
2018-11-29,485.1000061035156
2018-11-30,477.7000122070313
2018-12-03,493.7000122070313
2018-12-04,495.7999877929687
2018-12-05,487.5
2018-12-06,478.1000061035156
2018-12-07,482.1000061035156
2018-12-10,472.2999877929687
2018-12-11,479.0
2018-12-12,481.2999877929687
2018-12-13,490.5
2018-12-14,485.7999877929687
2018-12-17,476.7999877929687
2018-12-18,474.1000061035156
2018-12-19,477.2999877929687
2018-12-20,473.2999877929687
2018-12-21,475.3999938964844
2018-12-24,463.5
2018-12-27,469.2999877929687
2018-12-28,476.7999877929687
2018-12-31,484.7999877929687
2019-01-02,477.6000061035156
2019-01-03,464.0
2019-01-04,477.7999877929687
2019-01-07,472.2000122070313
2019-01-08,479.8999938964844
2019-01-09,491.2000122070313
2019-01-10,489.8999938964844
2019-01-11,496.3999938964844
2019-01-14,488.7000122070313
2019-01-15,494.0
2019-01-16,488.8999938964844
2019-01-17,495.7000122070313
2019-01-18,500.3999938964844
2019-01-21,501.3999938964844
2019-01-22,498.7999877929687
2019-01-23,499.7999877929687
2019-01-24,500.6000061035156
2019-01-25,504.3999938964844
2019-01-28,504.0
2019-01-29,503.0
2019-01-30,518.4000244140625
2019-01-31,524.4000244140625
2019-02-01,525.0
2019-02-04,520.0
2019-02-05,534.0
2019-02-06,529.5999755859375
2019-02-07,520.4000244140625
2019-02-08,528.0
2019-02-11,533.7999877929688
2019-02-12,541.0
2019-02-13,546.0
2019-02-14,541.4000244140625
2019-02-15,540.7999877929688
2019-02-18,544.0
2019-02-19,545.4000244140625
2019-02-20,549.0
2019-02-21,551.4000244140625
2019-02-22,553.7999877929688
2019-02-25,556.5999755859375
2019-02-26,556.2000122070312
2019-02-27,558.2000122070312
2019-02-28,556.7999877929688
2019-03-01,562.4000244140625
2019-03-04,565.5999755859375
2019-03-05,567.2000122070312
2019-03-06,562.7999877929688
2019-03-07,564.5999755859375
2019-03-08,566.2000122070312
2019-03-11,567.7999877929688
2019-03-12,569.0
2019-03-13,569.2000122070312
2019-03-14,575.0
2019-03-15,584.0
2019-03-18,582.0
2019-03-19,590.2000122070312
2019-03-20,596.5999755859375
2019-03-21,592.2000122070312
2019-03-22,583.2000122070312
2019-03-25,588.5999755859375
2019-03-26,590.0
2019-03-27,590.0
2019-03-28,589.7999877929688
2019-03-29,588.2000122070312
2019-04-01,597.4000244140625
2019-04-02,600.0
2019-04-03,600.5999755859375
2019-04-04,597.5999755859375
2019-04-05,597.4000244140625
2019-04-08,597.4000244140625
2019-04-09,589.0
2019-04-10,588.5999755859375
2019-04-11,592.0
2019-04-12,599.4000244140625
2019-04-15,600.0
2019-04-16,604.5999755859375
2019-04-17,606.7999877929688
2019-04-18,610.0
2019-04-23,613.0
2019-04-24,619.0
2019-04-25,617.7999877929688
2019-04-26,620.0
2019-04-29,621.2000122070312
2019-04-30,627.2000122070312
2019-05-02,618.0
2019-05-03,621.4000244140625
2019-05-06,618.0
2019-05-07,611.5999755859375
2019-05-08,618.7999877929688
2019-05-09,607.7999877929688
2019-05-10,608.5999755859375
2019-05-13,598.5999755859375
2019-05-14,607.0
2019-05-15,612.5999755859375
2019-05-16,615.0
2019-05-17,620.0
2019-05-20,603.4000244140625
2019-05-21,615.2000122070312
2019-05-22,617.5999755859375
2019-05-23,605.0
2019-05-24,603.0
2019-05-27,606.0
2019-05-28,605.2000122070312
2019-05-29,595.4000244140625
2019-05-30,598.5999755859375
2019-05-31,594.7999877929688
2019-06-03,597.5999755859375
2019-06-04,595.5999755859375
2019-06-05,606.0
2019-06-06,607.2000122070312
2019-06-07,611.4000244140625
2019-06-10,610.5999755859375
2019-06-11,618.0
2019-06-12,613.7999877929688
2019-06-13,611.2000122070312
2019-06-14,612.2000122070312
2019-06-17,611.5999755859375
2019-06-18,632.4000244140625
2019-06-19,628.7999877929688
2019-06-20,634.0
2019-06-21,630.0
2019-06-24,630.0
2019-06-25,628.0
2019-06-26,626.0
2019-06-27,627.4000244140625
2019-06-28,634.2000122070312
2019-07-01,634.7999877929688
2019-07-02,640.0
2019-07-03,644.7999877929688
2019-07-04,640.5999755859375
2019-07-05,637.2000122070312
2019-07-08,640.4000244140625
2019-07-09,642.7999877929688
2019-07-10,641.0
2019-07-11,642.7999877929688
2019-07-12,645.4000244140625
2019-07-15,632.2000122070312
2019-07-16,634.0
2019-07-17,645.0
2019-07-18,639.7999877929688
2019-07-19,640.7999877929688
2019-07-22,644.2000122070312
2019-07-23,643.0
2019-07-24,643.7999877929688
2019-07-25,641.2000122070312
2019-07-26,645.5999755859375
2019-07-29,642.5999755859375
2019-07-30,632.2000122070312
2019-07-31,636.5999755859375
2019-08-01,644.5999755859375
2019-08-02,622.0
2019-08-05,603.2000122070312
2019-08-06,600.7999877929688
2019-08-07,611.2000122070312
2019-08-08,623.7999877929688
2019-08-09,618.2000122070312
2019-08-12,615.4000244140625
2019-08-13,615.7999877929688
2019-08-14,602.7999877929688
2019-08-15,605.5999755859375
2019-08-16,605.7999877929688
2019-08-19,613.2000122070312
2019-08-20,610.5999755859375
2019-08-21,628.4000244140625
2019-08-22,618.0
2019-08-23,613.7999877929688
2019-08-26,609.0
2019-08-27,618.0
2019-08-28,614.4000244140625
2019-08-29,613.2000122070312
2019-08-30,621.0
2019-09-02,624.2000122070312
2019-09-03,622.7999877929688
2019-09-04,635.4000244140625
2019-09-05,646.0
2019-09-06,655.2000122070312
2019-09-09,645.0
2019-09-10,640.0
2019-09-11,636.2000122070312
2019-09-12,645.0
2019-09-13,643.0
2019-09-16,625.0
2019-09-17,630.5999755859375
2019-09-18,621.4000244140625
2019-09-19,629.4000244140625
2019-09-20,627.4000244140625
2019-09-23,626.0
2019-09-24,625.0
2019-09-25,621.0
2019-09-26,630.0
2019-09-27,630.7999877929688
2019-09-30,634.0
2019-10-01,620.0
2019-10-02,600.0
2019-10-03,605.0
2019-10-04,612.2000122070312
2019-10-07,616.5999755859375
2019-10-08,613.7999877929688
2019-10-09,623.5999755859375
2019-10-10,631.5999755859375
2019-10-11,639.4000244140625
2019-10-14,634.2000122070312
2019-10-15,638.0
2019-10-16,630.5999755859375
2019-10-17,635.0
2019-10-18,632.4000244140625
2019-10-21,629.5999755859375
2019-10-22,633.2000122070312
2019-10-23,625.5999755859375
2019-10-24,637.7999877929688
2019-10-25,653.2000122070312
2019-10-28,649.7999877929688
2019-10-29,646.5999755859375
2019-10-30,650.4000244140625
2019-10-31,645.0
2019-11-01,651.7999877929688
2019-11-04,652.7999877929688
2019-11-05,648.7999877929688
2019-11-06,648.0
2019-11-07,646.4000244140625
2019-11-08,648.5999755859375
2019-11-11,646.2000122070312
2019-11-12,641.7999877929688
2019-11-13,650.4000244140625
2019-11-14,655.5999755859375
2019-11-15,658.4000244140625
2019-11-18,656.5999755859375
2019-11-19,661.5999755859375
2019-11-20,663.7999877929688
2019-11-21,653.4000244140625
2019-11-22,655.7999877929688
2019-11-25,660.4000244140625
2019-11-26,665.4000244140625
2019-11-27,676.2000122070312
2019-11-28,679.5999755859375
2019-11-29,680.0
2019-12-02,665.0
2019-12-03,648.2000122070312
2019-12-04,652.0
2019-12-05,660.0
2019-12-06,665.7999877929688
2019-12-09,664.2000122070312
2019-12-10,667.2000122070312
2019-12-11,662.5999755859375
2019-12-12,662.4000244140625
2019-12-13,664.4000244140625
2019-12-16,668.5999755859375
2019-12-17,668.7999877929688
2019-12-18,669.5999755859375
2019-12-19,664.7999877929688
2019-12-20,671.7999877929688
2019-12-23,676.5999755859375
2019-12-24,678.0
2019-12-25,678.0
2019-12-27,677.4000244140625
2019-12-30,671.2000122070312
2019-12-31,666.2000122070312
2020-01-02,671.0
2020-01-03,675.4000244140625
2020-01-06,669.7999877929688
2020-01-07,678.2000122070312
2020-01-08,684.2000122070312
2020-01-09,687.0
2020-01-10,689.0
2020-01-13,689.5999755859375
2020-01-14,699.5999755859375
2020-01-15,708.5999755859375
2020-01-16,712.0
2020-01-17,725.5999755859375
2020-01-20,717.0
2020-01-21,709.2000122070312
2020-01-22,711.2000122070312
2020-01-23,704.2000122070312
2020-01-24,711.0
2020-01-27,680.4000244140625
2020-01-28,686.5999755859375
2020-01-29,690.0
2020-01-30,677.4000244140625
2020-01-31,676.5999755859375
2020-02-03,678.7999877929688
2020-02-04,692.0
2020-02-05,700.2000122070312
2020-02-06,693.0
2020-02-07,695.4000244140625
2020-02-10,696.0
2020-02-11,696.4000244140625
2020-02-12,709.4000244140625
2020-02-13,711.0
2020-02-14,705.0
2020-02-17,709.4000244140625
2020-02-18,700.0
2020-02-19,712.7999877929688
2020-02-20,699.7999877929688
2020-02-21,694.5999755859375
2020-02-24,670.4000244140625
2020-02-25,664.2000122070312
2020-02-26,666.0
2020-02-27,641.0
2020-02-28,630.0
2020-03-02,634.7999877929688
2020-03-03,642.7999877929688
2020-03-04,653.0
2020-03-05,646.5999755859375
2020-03-06,634.0
2020-03-09,605.5999755859375
2020-03-10,595.7999877929688
2020-03-11,594.5999755859375
2020-03-12,560.0
2020-03-13,572.7999877929688
2020-03-16,548.2000122070312
2020-03-17,558.5999755859375
2020-03-18,525.0
2020-03-19,560.0
2020-03-20,606.2000122070312
2020-03-23,603.4000244140625
2020-03-24,641.2000122070312
2020-03-25,656.2000122070312
2020-03-26,671.4000244140625
2020-03-27,645.0
2020-03-30,639.7999877929688
2020-03-31,628.7999877929688
2020-04-01,592.0
2020-04-02,598.5999755859375
2020-04-03,604.7999877929688
2020-04-06,604.7999877929688
2020-04-07,617.2000122070312
2020-04-08,636.0
2020-04-09,641.7999877929688
2020-04-14,672.7999877929688
2020-04-15,675.5999755859375
2020-04-16,668.5999755859375
2020-04-17,684.7999877929688
2020-04-20,694.7999877929688
2020-04-21,669.2000122070312
2020-04-22,672.5999755859375
2020-04-23,701.0
2020-04-24,674.4000244140625
2020-04-27,685.5999755859375
2020-04-28,676.7999877929688
2020-04-29,681.2000122070312
2020-04-30,667.7999877929688
2020-05-04,646.2000122070312
2020-05-05,665.7999877929688
2020-05-06,650.0
2020-05-07,672.2000122070312
2020-05-08,679.7999877929688
2020-05-11,661.4000244140625
2020-05-12,670.4000244140625
2020-05-13,673.5999755859375
2020-05-14,667.0
2020-05-15,665.2000122070312
2020-05-18,700.0
2020-05-19,690.0
2020-05-20,693.5999755859375
2020-05-21,691.0
2020-05-22,697.7999877929688
2020-05-25,700.2000122070312
2020-05-26,710.0
2020-05-27,712.0
2020-05-28,746.5999755859375
2020-05-29,747.7999877929688
2020-06-01,746.0
2020-06-02,754.5999755859375
2020-06-03,773.2000122070312
2020-06-04,774.0
2020-06-05,786.2000122070312
2020-06-08,770.0
2020-06-09,765.0
2020-06-10,767.0
2020-06-11,744.5999755859375
2020-06-12,738.4000244140625
2020-06-15,731.4000244140625
2020-06-16,746.4000244140625
2020-06-17,754.4000244140625
2020-06-18,749.0
2020-06-19,739.2000122070312
2020-06-22,742.7999877929688
2020-06-23,751.0
2020-06-24,726.7999877929688
2020-06-25,736.0
2020-06-26,737.7999877929688
2020-06-29,741.4000244140625
2020-06-30,743.7999877929688
2020-07-01,739.4000244140625
2020-07-02,763.4000244140625
2020-07-03,750.5999755859375
2020-07-06,770.5999755859375
2020-07-07,766.5999755859375
2020-07-08,767.5999755859375
2020-07-09,766.4000244140625
2020-07-10,770.0
2020-07-13,775.0
2020-07-14,753.4000244140625
2020-07-15,763.4000244140625
2020-07-16,747.0
2020-07-17,750.7999877929688
2020-07-20,759.2000122070312
2020-07-21,758.4000244140625
2020-07-22,749.0
2020-07-23,752.0
2020-07-24,741.5999755859375
2020-07-27,747.5999755859375
2020-07-28,731.2000122070312
2020-07-29,736.0
2020-07-30,711.0
2020-07-31,686.2000122070312
2020-08-03,690.5999755859375
2020-08-04,687.5999755859375
2020-08-05,692.0
2020-08-06,686.4000244140625
2020-08-07,692.7999877929688
2020-08-10,683.4000244140625
2020-08-11,691.2000122070312
2020-08-12,704.5999755859375
2020-08-13,708.5999755859375
2020-08-14,702.0
2020-08-17,701.2000122070312
2020-08-18,695.0
2020-08-19,693.5999755859375
2020-08-20,690.2000122070312
2020-08-21,699.0
2020-08-24,705.5999755859375
2020-08-25,708.7999877929688
2020-08-26,723.0
2020-08-27,719.7999877929688
2020-08-28,719.7999877929688
2020-08-31,719.4000244140625
2020-09-01,716.5999755859375
2020-09-02,739.4000244140625
2020-09-03,740.2000122070312
2020-09-04,738.2000122070312
2020-09-07,739.4000244140625
2020-09-08,732.2000122070312
2020-09-09,735.7999877929688
2020-09-10,733.2000122070312
2020-09-11,743.2000122070312
2020-09-14,739.7999877929688
2020-09-15,750.5999755859375
2020-09-16,758.5999755859375
2020-09-17,756.7999877929688
2020-09-18,744.0
2020-09-21,727.7999877929688
2020-09-22,722.0
2020-09-23,731.7999877929688
2020-09-24,728.0
2020-09-25,731.0
2020-09-28,733.4000244140625
2020-09-29,738.0
2020-09-30,736.2000122070312
2020-10-01,748.7999877929688
2020-10-02,746.4000244140625
2020-10-05,752.5999755859375
2020-10-06,748.5999755859375
2020-10-07,756.7999877929688
2020-10-08,755.7999877929688
2020-10-09,761.5999755859375
2020-10-12,775.0
2020-10-13,779.7999877929688
2020-10-14,775.0
2020-10-15,772.0
2020-10-16,790.0
2020-10-19,798.2000122070312
2020-10-20,805.7999877929688
2020-10-21,800.4000244140625
2020-10-22,813.5999755859375
2020-10-23,825.0
2020-10-26,826.2000122070312
2020-10-27,825.4000244140625
2020-10-28,798.2000122070312
2020-10-29,809.5999755859375
2020-10-30,799.0
2020-11-02,801.4000244140625
2020-11-03,810.0
2020-11-04,833.4000244140625
2020-11-05,845.4000244140625
2020-11-06,834.4000244140625
2020-11-09,838.5999755859375
2020-11-10,833.0
2020-11-11,851.5999755859375
2020-11-12,833.0
2020-11-13,835.0
2020-11-16,842.7999877929688
2020-11-17,843.0
2020-11-18,847.2000122070312
2020-11-19,848.4000244140625
2020-11-20,857.2000122070312
2020-11-23,835.7999877929688
2020-11-24,827.4000244140625
2020-11-25,827.4000244140625
2020-11-26,826.0
2020-11-27,823.4000244140625
2020-11-30,817.4000244140625
2020-12-01,822.4000244140625
2020-12-02,827.2000122070312
2020-12-03,839.7999877929688
2020-12-04,826.4000244140625
2020-12-07,831.7999877929688
2020-12-08,829.7999877929688
2020-12-09,830.2000122070312
2020-12-10,828.0
2020-12-11,835.0
2020-12-14,844.5999755859375
2020-12-15,853.5999755859375
2020-12-16,862.0
2020-12-17,862.0
2020-12-18,859.7999877929688
2020-12-21,853.0
2020-12-22,856.0
2020-12-23,851.5999755859375
2020-12-24,851.4000244140625
2020-12-28,869.2000122070312
2020-12-29,882.5999755859375
2020-12-30,884.0
2020-12-31,879.5999755859375
2021-01-04,884.4000244140625
2021-01-05,870.0
2021-01-06,868.0
2021-01-07,875.4000244140625
2021-01-08,887.4000244140625
2021-01-11,888.2000122070312
2021-01-12,884.5999755859375
2021-01-13,887.4000244140625
2021-01-14,897.0
2021-01-15,881.0
2021-01-18,887.5999755859375
2021-01-19,862.4000244140625
2021-01-20,868.2000122070312
2021-01-21,875.5999755859375
2021-01-22,875.5999755859375
2021-01-25,869.5999755859375
2021-01-26,870.0
2021-01-27,854.2000122070312
2021-01-28,861.5999755859375
2021-01-29,842.5999755859375
2021-02-01,854.2000122070312
2021-02-02,884.7999877929688
2021-02-03,890.5999755859375
2021-02-04,890.0
2021-02-05,900.5999755859375
2021-02-08,900.2000122070312
2021-02-09,915.5999755859376
2021-02-10,906.4000244140624
2021-02-11,919.0
2021-02-12,924.4000244140624
2021-02-15,930.4000244140624
2021-02-16,937.0
2021-02-17,930.4000244140624
2021-02-18,934.5999755859376
2021-02-19,963.5999755859376
2021-02-22,951.0
2021-02-23,943.2000122070312
2021-02-24,937.7999877929688
2021-02-25,935.4000244140624
2021-02-26,923.2000122070312
2021-03-01,928.7999877929688
2021-03-02,925.5999755859376
2021-03-03,928.0
2021-03-04,909.5999755859376
2021-03-05,890.0
2021-03-08,899.5999755859375
2021-03-09,909.2000122070312
2021-03-10,925.2000122070312
2021-03-11,954.2000122070312
2021-03-12,954.2000122070312
2021-03-15,963.0
2021-03-16,975.0
2021-03-17,981.7999877929688
2021-03-18,977.4000244140624
2021-03-19,947.2000122070312
2021-03-22,938.0
2021-03-23,940.4000244140624
2021-03-24,938.4000244140624
2021-03-25,941.2000122070312
2021-03-26,943.2000122070312
2021-03-29,943.4000244140624
2021-03-30,947.4000244140624
2021-03-31,944.0
2021-04-01,956.5999755859376
2021-04-06,964.4000244140624
2021-04-07,951.4000244140624
2021-04-08,980.5999755859376
2021-04-09,989.5999755859376
2021-04-12,985.4000244140624
2021-04-13,998.4000244140624
2021-04-14,1005.0
2021-04-15,1009.5
2021-04-16,1026.5
2021-04-19,1020.0
2021-04-20,1010.0
2021-04-21,1026.5
2021-04-22,1047.5
2021-04-23,1050.0
2021-04-26,1046.0
2021-04-27,1051.0
2021-04-28,1050.5
2021-04-29,1056.0
2021-04-30,1044.0
2021-05-03,1055.0
2021-05-04,1048.5
2021-05-05,1071.5
2021-05-06,1068.5
2021-05-07,1073.0
2021-05-10,1059.5
2021-05-11,1049.0
2021-05-12,1043.0
2021-05-13,1055.5
2021-05-14,1068.0
2021-05-17,1065.5
2021-05-18,1061.0
2021-05-19,1056.5
2021-05-20,1067.0
2021-05-21,1082.0
2021-05-24,1096.5
2021-05-25,1114.5
2021-05-26,1126.0
2021-05-27,1140.0
2021-05-28,1144.0
2021-05-31,1152.5
2021-06-01,1150.0
2021-06-02,1155.0
2021-06-03,1155.0
2021-06-04,1158.5
2021-06-07,1168.0
2021-06-08,1182.0
2021-06-09,1193.0
2021-06-10,1184.0
2021-06-11,1197.5
2021-06-14,1196.0
2021-06-15,1203.0
2021-06-16,1204.0
2021-06-17,1209.0
2021-06-18,1213.0
2021-06-21,1225.5
2021-06-22,1223.0
2021-06-23,1205.0
2021-06-24,1228.5
2021-06-25,1227.0
2021-06-28,1221.5
2021-06-29,1231.5
2021-06-30,1228.5
2021-07-01,1220.0
2021-07-02,1218.0
2021-07-05,1220.0
2021-07-06,1224.0
2021-07-07,1237.5
2021-07-08,1204.5
2021-07-09,1235.5
2021-07-12,1252.0
2021-07-13,1266.5
2021-07-14,1269.5
2021-07-15,1269.0
2021-07-16,1250.0
2021-07-19,1232.0
2021-07-20,1240.0
2021-07-21,1257.5
2021-07-22,1262.0
2021-07-23,1288.0
2021-07-26,1280.5
2021-07-27,1270.0
2021-07-28,1295.5
2021-07-29,1287.0
2021-07-30,1289.0
2021-08-02,1310.0
2021-08-03,1326.5
2021-08-04,1332.5
2021-08-05,1335.5
2021-08-06,1340.5
2021-08-09,1334.5
2021-08-10,1330.0
2021-08-11,1334.0
2021-08-12,1339.5
2021-08-13,1347.5
2021-08-16,1325.0
2021-08-17,1330.0
2021-08-18,1280.0
2021-08-19,1220.0
2021-08-20,1233.0
2021-08-23,1270.0
2021-08-24,1250.0
2021-08-25,1251.5
2021-08-26,1238.0
2021-08-27,1241.0
2021-08-30,1246.5
2021-08-31,1244.5
2021-09-01,1270.0
2021-09-02,1271.5
2021-09-03,1255.0
2021-09-06,1277.5
2021-09-07,1294.5
2021-09-08,1285.0
2021-09-09,1289.5
2021-09-10,1302.0
2021-09-13,1279.0
2021-09-14,1269.5
2021-09-15,1247.5
2021-09-16,1260.0
2021-09-17,1277.5
2021-09-20,1258.0
2021-09-21,1282.0
2021-09-22,1285.0
2021-09-23,1317.5
2021-09-24,1288.0
2021-09-27,1242.5
2021-09-28,1195.0
2021-09-29,1209.0
2021-09-30,1196.5
2021-10-01,1195.5
2021-10-04,1190.0
2021-10-05,1198.5
2021-10-06,1188.5
2021-10-07,1232.0
2021-10-08,1212.5
2021-10-11,1226.0
2021-10-12,1234.5
2021-10-13,1268.0
2021-10-14,1285.5
2021-10-15,1289.5
2021-10-18,1271.5
2021-10-19,1281.5
2021-10-20,1309.5
2021-10-21,1328.0
2021-10-22,1358.0
2021-10-25,1344.0
2021-10-26,1349.5
2021-10-27,1335.0
2021-10-28,1363.5
2021-10-29,1370.5
2021-11-01,1385.0
2021-11-02,1398.5
2021-11-03,1419.0
2021-11-04,1441.0
2021-11-05,1459.0
2021-11-08,1466.5
2021-11-09,1440.5
2021-11-10,1430.0
2021-11-11,1441.0
2021-11-12,1478.5
2021-11-15,1500.0
2021-11-16,1536.0
2021-11-17,1540.0
2021-11-18,1592.5
2021-11-19,1675.5
2021-11-22,1643.5
2021-11-23,1618.0
2021-11-24,1629.0
2021-11-25,1656.5
2021-11-26,1604.0
2021-11-29,1640.0
2021-11-30,1653.0
2021-12-01,1668.5
2021-12-02,1617.0
2021-12-03,1606.5
2021-12-06,1559.0
2021-12-07,1619.5
2021-12-08,1577.0
2021-12-09,1592.5
2021-12-10,1592.5
2021-12-13,1582.5
2021-12-14,1560.0
2021-12-15,1599.5
2021-12-16,1622.5
2021-12-17,1525.0
2021-12-20,1543.5
2021-12-21,1536.5
2021-12-22,1550.5
2021-12-23,1533.0
2021-12-24,1530.5
2021-12-27,1538.0
2021-12-28,1545.0
2021-12-29,1546.0
2021-12-30,1537.5
2021-12-31,1536.0
2022-01-03,1542.5
2022-01-04,1559.0
2022-01-05,1578.5
2022-01-06,1504.5
2022-01-07,1447.0
2022-01-10,1374.0
2022-01-11,1376.0
2022-01-12,1372.5
2022-01-13,1329.0
2022-01-14,1298.5
2022-01-17,1345.0
2022-01-18,1336.5
2022-01-19,1368.5
2022-01-20,1370.5
2022-01-21,1364.0
2022-01-24,1308.5
2022-01-25,1303.0
2022-01-26,1314.0
2022-01-27,1292.5
2022-01-28,1295.5
2022-01-31,1318.5
2022-02-01,1343.5
2022-02-02,1350.0
2022-02-03,1306.0
2022-02-04,1310.0
2022-02-07,1280.0
2022-02-08,1269.5
2022-02-09,1292.5
2022-02-10,1246.0
2022-02-11,1202.0
2022-02-14,1186.5
2022-02-15,1251.0
2022-02-16,1241.5
2022-02-17,1255.0
2022-02-18,1203.0
2022-02-21,1200.0
2022-02-22,1208.0
2022-02-23,1220.0
2022-02-24,1203.0
2022-02-25,1230.0
2022-02-28,1242.0
2022-03-01,1198.0
2022-03-02,1237.5
2022-03-03,1209.0
2022-03-04,1160.5
2022-03-07,1144.0
2022-03-08,1080.5
2022-03-09,1170.5
2022-03-10,1124.5
2022-03-11,1125.0
2022-03-14,1149.5
2022-03-15,1113.5
2022-03-16,1197.5
2022-03-17,1204.5
2022-03-18,1218.0
2022-03-21,1211.0
2022-03-22,1221.0
2022-03-23,1206.0
2022-03-24,1204.0
2022-03-25,1224.0
2022-03-28,1238.5
2022-03-29,1307.0
2022-03-30,1303.0
2022-03-31,1291.5
2022-04-01,1270.5
2022-04-04,1301.0
2022-04-05,1316.5
2022-04-06,1290.0
2022-04-07,1277.0
2022-04-08,1294.0
2022-04-11,1252.5
2022-04-12,1263.0
2022-04-13,1250.0
2022-04-14,1283.5
2022-04-19,1237.0
2022-04-20,1247.5
2022-04-21,1254.5
2022-04-22,1232.5
2022-04-25,1179.0
2022-04-26,1165.5
2022-04-27,1186.0
2022-04-28,1188.5
2022-04-29,1186.5
2022-05-02,1153.0
2022-05-03,1129.0
2022-05-04,1103.0
2022-05-05,1076.0
2022-05-06,1042.0
2022-05-09,1015.0
2022-05-10,1016.5
2022-05-11,1054.0
2022-05-12,1034.0
2022-05-13,1070.0
2022-05-16,1065.0
2022-05-17,1090.5
2022-05-18,1069.0
2022-05-19,1055.0
2022-05-20,1034.5
2022-05-23,1039.5
2022-05-24,1030.5
2022-05-25,1020.5
2022-05-26,1045.5
2022-05-27,1092.0
2022-05-30,1135.0
2022-05-31,1110.0
2022-06-01,1099.0
2022-06-02,1122.5
2022-06-03,1119.0
2022-06-06,1127.0
2022-06-07,1111.5
2022-06-08,1098.5
2022-06-09,1074.0
2022-06-10,1049.0
2022-06-13,1006.0
2022-06-14,980.7999877929688
2022-06-15,990.0
2022-06-16,970.2000122070312
2022-06-17,973.7999877929688
2022-06-20,985.7999877929688
2022-06-21,1002.5
2022-06-22,1014.0
2022-06-23,1035.0
2022-06-24,1067.5
