Date,META_Close
2015-08-28,91.01000213623048
2015-08-31,89.43000030517578
2015-09-01,87.2300033569336
2015-09-02,89.88999938964844
2015-09-03,88.1500015258789
2015-09-04,88.26000213623047
2015-09-08,89.52999877929688
2015-09-09,90.44000244140624
2015-09-10,91.9800033569336
2015-09-11,92.0500030517578
2015-09-14,92.30999755859376
2015-09-15,92.9000015258789
2015-09-16,93.4499969482422
2015-09-17,94.33999633789062
2015-09-18,94.4000015258789
2015-09-21,95.5500030517578
2015-09-22,92.95999908447266
2015-09-23,93.97000122070312
2015-09-24,94.41000366210938
2015-09-25,92.7699966430664
2015-09-28,89.20999908447266
2015-09-29,86.66999816894531
2015-09-30,89.9000015258789
2015-10-01,90.9499969482422
2015-10-02,92.06999969482422
2015-10-05,94.01000213623048
2015-10-06,92.8000030517578
2015-10-07,92.4000015258789
2015-10-08,92.47000122070312
2015-10-09,93.23999786376952
2015-10-12,94.26000213623048
2015-10-13,94.12000274658205
2015-10-14,94.06999969482422
2015-10-15,95.95999908447266
2015-10-16,97.54000091552734
2015-10-19,98.47000122070312
2015-10-20,97.0
2015-10-21,97.11000061035156
2015-10-22,99.66999816894533
2015-10-23,102.19000244140624
2015-10-26,103.7699966430664
2015-10-27,103.6999969482422
2015-10-28,104.1999969482422
2015-10-29,104.87999725341795
2015-10-30,101.97000122070312
2015-11-02,103.30999755859376
2015-11-03,102.58000183105467
2015-11-04,103.94000244140624
2015-11-05,108.76000213623048
2015-11-06,107.0999984741211
2015-11-09,106.48999786376952
2015-11-10,107.91000366210938
2015-11-11,109.01000213623048
2015-11-12,108.0199966430664
2015-11-13,103.9499969482422
2015-11-16,104.04000091552734
2015-11-17,105.12999725341795
2015-11-18,107.7699966430664
2015-11-19,106.26000213623048
2015-11-20,107.31999969482422
2015-11-23,106.9499969482422
2015-11-24,105.73999786376952
2015-11-25,105.41000366210938
2015-11-27,105.4499969482422
2015-11-30,104.23999786376952
2015-12-01,107.12000274658205
2015-12-02,106.06999969482422
2015-12-03,104.37999725341795
2015-12-04,106.18000030517578
2015-12-07,105.61000061035156
2015-12-08,106.48999786376952
2015-12-09,104.5999984741211
2015-12-10,105.41999816894533
2015-12-11,102.12000274658205
2015-12-14,104.66000366210938
2015-12-15,104.5500030517578
2015-12-16,106.79000091552734
2015-12-17,106.22000122070312
2015-12-18,104.04000091552734
2015-12-21,104.7699966430664
2015-12-22,105.51000213623048
2015-12-23,104.62999725341795
2015-12-24,105.0199966430664
2015-12-28,105.93000030517578
2015-12-29,107.26000213623048
2015-12-30,106.22000122070312
2015-12-31,104.66000366210938
2016-01-04,102.22000122070312
2016-01-05,102.7300033569336
2016-01-06,102.97000122070312
2016-01-07,97.91999816894533
2016-01-08,97.33000183105467
2016-01-11,97.51000213623048
2016-01-12,99.37000274658205
2016-01-13,95.44000244140624
2016-01-14,98.37000274658205
2016-01-15,94.97000122070312
2016-01-19,95.26000213623048
2016-01-20,94.3499984741211
2016-01-21,94.16000366210938
2016-01-22,97.94000244140624
2016-01-25,97.01000213623048
2016-01-26,97.33999633789062
2016-01-27,94.4499969482422
2016-01-28,109.11000061035156
2016-01-29,112.20999908447266
2016-02-01,115.08999633789062
2016-02-02,114.61000061035156
2016-02-03,112.69000244140624
2016-02-04,110.48999786376952
2016-02-05,104.06999969482422
2016-02-08,99.75
2016-02-09,99.54000091552734
2016-02-10,101.0
2016-02-11,101.91000366210938
2016-02-12,102.01000213623048
2016-02-16,101.61000061035156
2016-02-17,105.1999969482422
2016-02-18,103.47000122070312
2016-02-19,104.56999969482422
2016-02-22,107.16000366210938
2016-02-23,105.45999908447266
2016-02-24,106.87999725341795
2016-02-25,108.06999969482422
2016-02-26,107.91999816894533
2016-02-29,106.91999816894533
2016-03-01,109.81999969482422
2016-03-02,109.9499969482422
2016-03-03,109.58000183105467
2016-03-04,108.38999938964844
2016-03-07,105.7300033569336
2016-03-08,105.93000030517578
2016-03-09,107.51000213623048
2016-03-10,107.31999969482422
2016-03-11,109.41000366210938
2016-03-14,109.88999938964844
2016-03-15,110.66999816894533
2016-03-16,112.18000030517578
2016-03-17,111.0199966430664
2016-03-18,111.4499969482422
2016-03-21,111.8499984741211
2016-03-22,112.25
2016-03-23,112.54000091552734
2016-03-24,113.0500030517578
2016-03-28,113.69000244140624
2016-03-29,116.13999938964844
2016-03-30,114.6999969482422
2016-03-31,114.0999984741211
2016-04-01,116.05999755859376
2016-04-04,112.5500030517578
2016-04-05,112.22000122070312
2016-04-06,113.70999908447266
2016-04-07,113.63999938964844
2016-04-08,110.62999725341795
2016-04-11,108.98999786376952
2016-04-12,110.61000061035156
2016-04-13,110.51000213623048
2016-04-14,110.83999633789062
2016-04-15,109.63999938964844
2016-04-18,110.4499969482422
2016-04-19,112.29000091552734
2016-04-20,112.41999816894533
2016-04-21,113.44000244140624
2016-04-22,110.55999755859376
2016-04-25,110.0999984741211
2016-04-26,108.76000213623048
2016-04-27,108.88999938964844
2016-04-28,116.7300033569336
2016-04-29,117.58000183105467
2016-05-02,118.56999969482422
2016-05-03,117.43000030517578
2016-05-04,118.05999755859376
2016-05-05,117.80999755859376
2016-05-06,119.48999786376952
2016-05-09,119.23999786376952
2016-05-10,120.5
2016-05-11,119.5199966430664
2016-05-12,120.27999877929688
2016-05-13,119.80999755859376
2016-05-16,118.66999816894533
2016-05-17,117.3499984741211
2016-05-18,117.6500015258789
2016-05-19,116.80999755859376
2016-05-20,117.3499984741211
2016-05-23,115.97000122070312
2016-05-24,117.6999969482422
2016-05-25,117.88999938964844
2016-05-26,119.47000122070312
2016-05-27,119.37999725341795
2016-05-31,118.80999755859376
2016-06-01,118.77999877929688
2016-06-02,118.93000030517578
2016-06-03,118.47000122070312
2016-06-06,118.79000091552734
2016-06-07,117.76000213623048
2016-06-08,118.38999938964844
2016-06-09,118.55999755859376
2016-06-10,116.62000274658205
2016-06-13,113.9499969482422
2016-06-14,114.94000244140624
2016-06-15,114.5999984741211
2016-06-16,114.38999938964844
2016-06-17,113.0199966430664
2016-06-20,113.37000274658205
2016-06-21,114.37999725341795
2016-06-22,113.91000366210938
2016-06-23,115.08000183105467
2016-06-24,112.08000183105467
2016-06-27,108.97000122070312
2016-06-28,112.6999969482422
2016-06-29,114.16000366210938
2016-06-30,114.27999877929688
2016-07-01,114.19000244140624
2016-07-05,114.1999969482422
2016-07-06,116.6999969482422
2016-07-07,115.8499984741211
2016-07-08,117.23999786376952
2016-07-11,117.87000274658205
2016-07-12,117.93000030517578
2016-07-13,116.77999877929688
2016-07-14,117.29000091552734
2016-07-15,116.86000061035156
2016-07-18,119.37000274658205
2016-07-19,120.61000061035156
2016-07-20,121.91999816894533
2016-07-21,120.61000061035156
2016-07-22,121.0
2016-07-25,121.62999725341795
2016-07-26,121.22000122070312
2016-07-27,123.33999633789062
2016-07-28,125.0
2016-07-29,123.94000244140624
2016-08-01,124.30999755859376
2016-08-02,123.08999633789062
2016-08-03,122.51000213623048
2016-08-04,124.36000061035156
2016-08-05,125.1500015258789
2016-08-08,125.26000213623048
2016-08-09,125.05999755859376
2016-08-10,124.87999725341795
2016-08-11,124.9000015258789
2016-08-12,124.87999725341795
2016-08-15,123.9000015258789
2016-08-16,123.3000030517578
2016-08-17,124.37000274658205
2016-08-18,123.91000366210938
2016-08-19,123.55999755859376
2016-08-22,124.1500015258789
2016-08-23,124.37000274658205
2016-08-24,123.4800033569336
2016-08-25,123.88999938964844
2016-08-26,124.95999908447266
2016-08-29,126.54000091552734
2016-08-30,125.83999633789062
2016-08-31,126.12000274658205
2016-09-01,126.16999816894533
2016-09-02,126.51000213623048
2016-09-06,129.72999572753906
2016-09-07,131.0500030517578
2016-09-08,130.27000427246094
2016-09-09,127.0999984741211
2016-09-12,128.69000244140625
2016-09-13,127.20999908447266
2016-09-14,127.7699966430664
2016-09-15,128.35000610351562
2016-09-16,129.07000732421875
2016-09-19,128.64999389648438
2016-09-20,128.63999938964844
2016-09-21,129.94000244140625
2016-09-22,130.0800018310547
2016-09-23,127.95999908447266
2016-09-26,127.30999755859376
2016-09-27,128.69000244140625
2016-09-28,129.22999572753906
2016-09-29,128.08999633789062
2016-09-30,128.27000427246094
2016-10-03,128.77000427246094
2016-10-04,128.19000244140625
2016-10-05,128.47000122070312
2016-10-06,128.74000549316406
2016-10-07,128.99000549316406
2016-10-10,130.24000549316406
2016-10-11,128.8800048828125
2016-10-12,129.0500030517578
2016-10-13,127.81999969482422
2016-10-14,127.87999725341795
2016-10-17,127.54000091552734
2016-10-18,128.57000732421875
2016-10-19,130.11000061035156
2016-10-20,130.0
2016-10-21,132.07000732421875
2016-10-24,133.27999877929688
2016-10-25,132.2899932861328
2016-10-26,131.0399932861328
2016-10-27,129.69000244140625
2016-10-28,131.2899932861328
2016-10-31,130.99000549316406
2016-11-01,129.5
2016-11-02,127.16999816894533
2016-11-03,120.0
2016-11-04,120.75
2016-11-07,122.1500015258789
2016-11-08,124.22000122070312
2016-11-09,123.18000030517578
2016-11-10,120.8000030517578
2016-11-11,119.0199966430664
2016-11-14,115.08000183105467
2016-11-15,117.1999969482422
2016-11-16,116.33999633789062
2016-11-17,117.79000091552734
2016-11-18,117.0199966430664
2016-11-21,121.7699966430664
2016-11-22,121.47000122070312
2016-11-23,120.83999633789062
2016-11-25,120.37999725341795
2016-11-28,120.41000366210938
2016-11-29,120.87000274658205
2016-11-30,118.41999816894533
2016-12-01,115.0999984741211
2016-12-02,115.4000015258789
2016-12-05,117.43000030517578
2016-12-06,117.30999755859376
2016-12-07,117.9499969482422
2016-12-08,118.91000366210938
2016-12-09,119.68000030517578
2016-12-12,117.7699966430664
2016-12-13,120.30999755859376
2016-12-14,120.20999908447266
2016-12-15,120.56999969482422
2016-12-16,119.87000274658205
2016-12-19,119.23999786376952
2016-12-20,119.08999633789062
2016-12-21,119.04000091552734
2016-12-22,117.4000015258789
2016-12-23,117.2699966430664
2016-12-27,118.01000213623048
2016-12-28,116.91999816894533
2016-12-29,116.3499984741211
2016-12-30,115.0500030517578
2017-01-03,116.86000061035156
2017-01-04,118.69000244140624
2017-01-05,120.66999816894533
2017-01-06,123.41000366210938
2017-01-09,124.9000015258789
2017-01-10,124.3499984741211
2017-01-11,126.08999633789062
2017-01-12,126.62000274658205
2017-01-13,128.33999633789062
2017-01-17,127.87000274658205
2017-01-18,127.91999816894533
2017-01-19,127.5500030517578
2017-01-20,127.04000091552734
2017-01-23,128.92999267578125
2017-01-24,129.3699951171875
2017-01-25,131.47999572753906
2017-01-26,132.77999877929688
2017-01-27,132.17999267578125
2017-01-30,130.97999572753906
2017-01-31,130.32000732421875
2017-02-01,133.22999572753906
2017-02-02,130.83999633789062
2017-02-03,130.97999572753906
2017-02-06,132.05999755859375
2017-02-07,131.83999633789062
2017-02-08,134.1999969482422
2017-02-09,134.13999938964844
2017-02-10,134.19000244140625
2017-02-13,134.0500030517578
2017-02-14,133.85000610351562
2017-02-15,133.44000244140625
2017-02-16,133.83999633789062
2017-02-17,133.52999877929688
2017-02-21,133.72000122070312
2017-02-22,136.1199951171875
2017-02-23,135.36000061035156
2017-02-24,135.44000244140625
2017-02-27,136.41000366210938
2017-02-28,135.5399932861328
2017-03-01,137.4199981689453
2017-03-02,136.75999450683594
2017-03-03,137.1699981689453
2017-03-06,137.4199981689453
2017-03-07,137.3000030517578
2017-03-08,137.72000122070312
2017-03-09,138.24000549316406
2017-03-10,138.7899932861328
2017-03-13,139.60000610351562
2017-03-14,139.32000732421875
2017-03-15,139.72000122070312
2017-03-16,139.99000549316406
2017-03-17,139.83999633789062
2017-03-20,139.94000244140625
2017-03-21,138.50999450683594
2017-03-22,139.58999633789062
2017-03-23,139.52999877929688
2017-03-24,140.33999633789062
2017-03-27,140.32000732421875
2017-03-28,141.75999450683594
2017-03-29,142.64999389648438
2017-03-30,142.41000366210938
2017-03-31,142.0500030517578
2017-04-03,142.27999877929688
2017-04-04,141.72999572753906
2017-04-05,141.85000610351562
2017-04-06,141.1699981689453
2017-04-07,140.77999877929688
2017-04-10,141.0399932861328
2017-04-11,139.9199981689453
2017-04-12,139.5800018310547
2017-04-13,139.38999938964844
2017-04-17,141.4199981689453
2017-04-18,140.9600067138672
2017-04-19,142.27000427246094
2017-04-20,143.8000030517578
2017-04-21,143.67999267578125
2017-04-24,145.47000122070312
2017-04-25,146.49000549316406
2017-04-26,146.55999755859375
2017-04-27,147.6999969482422
2017-04-28,150.25
2017-05-01,152.4600067138672
2017-05-02,152.77999877929688
2017-05-03,151.8000030517578
2017-05-04,150.85000610351562
2017-05-05,150.24000549316406
2017-05-08,151.05999755859375
2017-05-09,150.47999572753906
2017-05-10,150.2899932861328
2017-05-11,150.0399932861328
2017-05-12,150.3300018310547
2017-05-15,150.19000244140625
2017-05-16,149.77999877929688
2017-05-17,144.85000610351562
2017-05-18,147.66000366210938
2017-05-19,148.05999755859375
2017-05-22,148.24000549316406
2017-05-23,148.07000732421875
2017-05-24,150.0399932861328
2017-05-25,151.9600067138672
2017-05-26,152.1300048828125
2017-05-30,152.3800048828125
2017-05-31,151.4600067138672
2017-06-01,151.52999877929688
2017-06-02,153.61000061035156
2017-06-05,153.6300048828125
2017-06-06,152.80999755859375
2017-06-07,153.1199951171875
2017-06-08,154.7100067138672
2017-06-09,149.60000610351562
2017-06-12,148.44000244140625
2017-06-13,150.67999267578125
2017-06-14,150.25
2017-06-15,149.8000030517578
2017-06-16,150.63999938964844
2017-06-19,152.8699951171875
2017-06-20,152.25
2017-06-21,153.91000366210938
2017-06-22,153.39999389648438
2017-06-23,155.07000732421875
2017-06-26,153.58999633789062
2017-06-27,150.5800018310547
2017-06-28,153.24000549316406
2017-06-29,151.0399932861328
2017-06-30,150.97999572753906
2017-07-03,148.42999267578125
2017-07-05,150.33999633789062
2017-07-06,148.82000732421875
2017-07-07,151.44000244140625
2017-07-10,153.5
2017-07-11,155.27000427246094
2017-07-12,158.89999389648438
2017-07-13,159.25999450683594
2017-07-14,159.97000122070312
2017-07-17,159.72999572753906
2017-07-18,162.86000061035156
2017-07-19,164.13999938964844
2017-07-20,164.52999877929688
2017-07-21,164.42999267578125
2017-07-24,166.0
2017-07-25,165.27999877929688
2017-07-26,165.61000061035156
2017-07-27,170.44000244140625
2017-07-28,172.4499969482422
2017-07-31,169.25
2017-08-01,169.86000061035156
2017-08-02,169.3000030517578
2017-08-03,168.58999633789062
2017-08-04,169.6199951171875
2017-08-07,171.97999572753906
2017-08-08,171.22999572753906
2017-08-09,171.17999267578125
2017-08-10,167.39999389648438
2017-08-11,168.0800018310547
2017-08-14,170.75
2017-08-15,171.0
2017-08-16,170.0
2017-08-17,166.91000366210938
2017-08-18,167.41000366210938
2017-08-21,167.77999877929688
2017-08-22,169.63999938964844
2017-08-23,168.7100067138672
2017-08-24,167.74000549316406
2017-08-25,166.32000732421875
2017-08-28,167.24000549316406
2017-08-29,168.0500030517578
2017-08-30,169.9199981689453
2017-08-31,171.97000122070312
2017-09-01,172.02000427246094
2017-09-05,170.72000122070312
2017-09-06,172.08999633789062
2017-09-07,173.2100067138672
2017-09-08,170.9499969482422
2017-09-11,173.50999450683594
2017-09-12,172.9600067138672
2017-09-13,173.0500030517578
2017-09-14,170.9600067138672
2017-09-15,171.63999938964844
2017-09-18,170.00999450683594
2017-09-19,172.52000427246094
2017-09-20,172.1699981689453
2017-09-21,171.11000061035156
2017-09-22,170.5399932861328
2017-09-25,162.8699951171875
2017-09-26,164.2100067138672
2017-09-27,167.67999267578125
2017-09-28,168.72999572753906
2017-09-29,170.8699951171875
2017-10-02,169.47000122070312
2017-10-03,169.9600067138672
2017-10-04,168.4199981689453
2017-10-05,171.24000549316406
2017-10-06,172.22999572753906
2017-10-09,172.5
2017-10-10,171.58999633789062
2017-10-11,172.74000549316406
2017-10-12,172.5500030517578
2017-10-13,173.74000549316406
2017-10-16,174.52000427246094
2017-10-17,176.11000061035156
2017-10-18,176.02999877929688
2017-10-19,174.55999755859375
2017-10-20,174.97999572753906
2017-10-23,171.27000427246094
2017-10-24,171.8000030517578
2017-10-25,170.60000610351562
2017-10-26,170.6300048828125
2017-10-27,177.8800048828125
2017-10-30,179.8699951171875
2017-10-31,180.05999755859375
2017-11-01,182.66000366210935
2017-11-02,178.9199981689453
2017-11-03,178.9199981689453
2017-11-06,180.1699981689453
2017-11-07,180.25
2017-11-08,179.55999755859375
2017-11-09,179.3000030517578
2017-11-10,178.4600067138672
2017-11-13,178.77000427246094
2017-11-14,178.07000732421875
2017-11-15,177.9499969482422
2017-11-16,179.58999633789062
2017-11-17,179.0
2017-11-20,178.74000549316406
2017-11-21,181.86000061035156
2017-11-22,180.8699951171875
2017-11-24,182.77999877929688
2017-11-27,183.02999877929688
2017-11-28,182.4199981689453
2017-11-29,175.1300048828125
2017-11-30,177.17999267578125
2017-12-01,175.10000610351562
2017-12-04,171.47000122070312
2017-12-05,172.8300018310547
2017-12-06,176.05999755859375
2017-12-07,180.13999938964844
2017-12-08,179.0
2017-12-11,179.0399932861328
2017-12-12,176.9600067138672
2017-12-13,178.3000030517578
2017-12-14,178.38999938964844
2017-12-15,180.17999267578125
2017-12-18,180.82000732421875
2017-12-19,179.50999450683594
2017-12-20,177.88999938964844
2017-12-21,177.4499969482422
2017-12-22,177.1999969482422
2017-12-26,175.99000549316406
2017-12-27,177.6199951171875
2017-12-28,177.9199981689453
2017-12-29,176.4600067138672
2018-01-02,181.4199981689453
2018-01-03,184.6699981689453
2018-01-04,184.3300018310547
2018-01-05,186.8500061035156
2018-01-08,188.27999877929688
2018-01-09,187.8699951171875
2018-01-10,187.83999633789065
2018-01-11,187.77000427246097
2018-01-12,179.3699951171875
2018-01-16,178.38999938964844
2018-01-17,177.60000610351562
2018-01-18,179.8000030517578
2018-01-19,181.2899932861328
2018-01-22,185.3699951171875
2018-01-23,189.3500061035156
2018-01-24,186.5500030517578
2018-01-25,187.47999572753903
2018-01-26,190.0
2018-01-29,185.97999572753903
2018-01-30,187.1199951171875
2018-01-31,186.88999938964844
2018-02-01,193.08999633789065
2018-02-02,190.27999877929688
2018-02-05,181.2599945068359
2018-02-06,185.30999755859375
2018-02-07,180.17999267578125
2018-02-08,171.5800018310547
2018-02-09,176.11000061035156
2018-02-12,176.41000366210938
2018-02-13,173.14999389648438
2018-02-14,179.52000427246094
2018-02-15,179.9600067138672
2018-02-16,177.36000061035156
2018-02-20,176.00999450683594
2018-02-21,177.91000366210938
2018-02-22,178.99000549316406
2018-02-23,183.2899932861328
2018-02-26,184.92999267578125
2018-02-27,181.4600067138672
2018-02-28,178.32000732421875
2018-03-01,175.94000244140625
2018-03-02,176.6199951171875
2018-03-05,180.3999938964844
2018-03-06,179.77999877929688
2018-03-07,183.7100067138672
2018-03-08,182.33999633789065
2018-03-09,185.22999572753903
2018-03-12,184.7599945068359
2018-03-13,181.8800048828125
2018-03-14,184.19000244140625
2018-03-15,183.86000061035156
2018-03-16,185.08999633789065
2018-03-19,172.55999755859375
2018-03-20,168.14999389648438
2018-03-21,169.38999938964844
2018-03-22,164.88999938964844
2018-03-23,159.38999938964844
