Date,MSFT_Close
2015-12-29,56.54999923706055
2015-12-30,56.310001373291016
2015-12-31,55.47999954223633
2016-01-04,54.79999923706055
2016-01-05,55.04999923706055
2016-01-06,54.04999923706055
2016-01-07,52.16999816894531
2016-01-08,52.33000183105469
2016-01-11,52.29999923706055
2016-01-12,52.779998779296875
2016-01-13,51.63999938964844
2016-01-14,53.11000061035156
2016-01-15,50.9900016784668
2016-01-19,50.560001373291016
2016-01-20,50.790000915527344
2016-01-21,50.47999954223633
2016-01-22,52.290000915527344
2016-01-25,51.790000915527344
2016-01-26,52.16999816894531
2016-01-27,51.220001220703125
2016-01-28,52.060001373291016
2016-01-29,55.09000015258789
2016-02-01,54.709999084472656
2016-02-02,53.0
2016-02-03,52.15999984741211
2016-02-04,52.0
2016-02-05,50.15999984741211
2016-02-08,49.40999984741211
2016-02-09,49.279998779296875
2016-02-10,49.709999084472656
2016-02-11,49.689998626708984
2016-02-12,50.5
2016-02-16,51.09000015258789
2016-02-17,52.41999816894531
2016-02-18,52.189998626708984
2016-02-19,51.81999969482422
2016-02-22,52.650001525878906
2016-02-23,51.18000030517578
2016-02-24,51.36000061035156
2016-02-25,52.099998474121094
2016-02-26,51.29999923706055
2016-02-29,50.880001068115234
2016-03-01,52.58000183105469
2016-03-02,52.95000076293945
2016-03-03,52.349998474121094
2016-03-04,52.029998779296875
2016-03-07,51.029998779296875
2016-03-08,51.650001525878906
2016-03-09,52.84000015258789
2016-03-10,52.04999923706055
2016-03-11,53.06999969482422
2016-03-14,53.16999816894531
2016-03-15,53.59000015258789
2016-03-16,54.349998474121094
2016-03-17,54.65999984741211
2016-03-18,53.4900016784668
2016-03-21,53.86000061035156
2016-03-22,54.06999969482422
2016-03-23,53.970001220703125
2016-03-24,54.209999084472656
2016-03-28,53.540000915527344
2016-03-29,54.709999084472656
2016-03-30,55.04999923706055
2016-03-31,55.22999954223633
2016-04-01,55.56999969482422
2016-04-04,55.43000030517578
2016-04-05,54.560001373291016
2016-04-06,55.119998931884766
2016-04-07,54.459999084472656
2016-04-08,54.41999816894531
2016-04-11,54.310001373291016
2016-04-12,54.650001525878906
2016-04-13,55.349998474121094
2016-04-14,55.36000061035156
2016-04-15,55.650001525878906
2016-04-18,56.459999084472656
2016-04-19,56.38999938964844
2016-04-20,55.59000015258789
2016-04-21,55.779998779296875
2016-04-22,51.779998779296875
2016-04-25,52.11000061035156
2016-04-26,51.439998626708984
2016-04-27,50.939998626708984
2016-04-28,49.900001525878906
2016-04-29,49.869998931884766
2016-05-02,50.61000061035156
2016-05-03,49.779998779296875
2016-05-04,49.869998931884766
2016-05-05,49.939998626708984
2016-05-06,50.38999938964844
2016-05-09,50.06999969482422
2016-05-10,51.02000045776367
2016-05-11,51.04999923706055
2016-05-12,51.5099983215332
2016-05-13,51.08000183105469
2016-05-16,51.83000183105469
2016-05-17,50.5099983215332
2016-05-18,50.810001373291016
2016-05-19,50.31999969482422
2016-05-20,50.619998931884766
2016-05-23,50.029998779296875
2016-05-24,51.59000015258789
2016-05-25,52.119998931884766
2016-05-26,51.88999938964844
2016-05-27,52.31999969482422
2016-05-31,53.0
2016-06-01,52.849998474121094
2016-06-02,52.47999954223633
2016-06-03,51.790000915527344
2016-06-06,52.130001068115234
2016-06-07,52.099998474121094
2016-06-08,52.040000915527344
2016-06-09,51.619998931884766
2016-06-10,51.47999954223633
2016-06-13,50.13999938964844
2016-06-14,49.83000183105469
2016-06-15,49.689998626708984
2016-06-16,50.38999938964844
2016-06-17,50.130001068115234
2016-06-20,50.06999969482422
2016-06-21,51.189998626708984
2016-06-22,50.9900016784668
2016-06-23,51.90999984741211
2016-06-24,49.83000183105469
2016-06-27,48.43000030517578
2016-06-28,49.439998626708984
2016-06-29,50.540000915527344
2016-06-30,51.16999816894531
2016-07-01,51.15999984741211
2016-07-05,51.16999816894531
2016-07-06,51.380001068115234
2016-07-07,51.380001068115234
2016-07-08,52.29999923706055
2016-07-11,52.59000015258789
2016-07-12,53.209999084472656
2016-07-13,53.5099983215332
2016-07-14,53.7400016784668
2016-07-15,53.70000076293945
2016-07-18,53.959999084472656
2016-07-19,53.09000015258789
2016-07-20,55.90999984741211
2016-07-21,55.79999923706055
2016-07-22,56.56999969482422
2016-07-25,56.72999954223633
2016-07-26,56.7599983215332
2016-07-27,56.189998626708984
2016-07-28,56.209999084472656
2016-07-29,56.68000030517578
2016-08-01,56.58000183105469
2016-08-02,56.58000183105469
2016-08-03,56.970001220703125
2016-08-04,57.38999938964844
2016-08-05,57.959999084472656
2016-08-08,58.060001373291016
2016-08-09,58.20000076293945
2016-08-10,58.02000045776367
2016-08-11,58.29999923706055
2016-08-12,57.939998626708984
2016-08-15,58.119998931884766
2016-08-16,57.439998626708984
2016-08-17,57.560001373291016
2016-08-18,57.599998474121094
2016-08-19,57.619998931884766
2016-08-22,57.66999816894531
2016-08-23,57.88999938964844
2016-08-24,57.95000076293945
2016-08-25,58.16999816894531
2016-08-26,58.029998779296875
2016-08-29,58.099998474121094
2016-08-30,57.88999938964844
2016-08-31,57.459999084472656
2016-09-01,57.59000015258789
2016-09-02,57.66999816894531
2016-09-06,57.61000061035156
2016-09-07,57.65999984741211
2016-09-08,57.43000030517578
2016-09-09,56.209999084472656
2016-09-12,57.04999923706055
2016-09-13,56.529998779296875
2016-09-14,56.2599983215332
2016-09-15,57.189998626708984
2016-09-16,57.25
2016-09-19,56.93000030517578
2016-09-20,56.810001373291016
2016-09-21,57.7599983215332
2016-09-22,57.81999969482422
2016-09-23,57.43000030517578
2016-09-26,56.900001525878906
2016-09-27,57.95000076293945
2016-09-28,58.029998779296875
2016-09-29,57.400001525878906
2016-09-30,57.599998474121094
2016-10-03,57.41999816894531
2016-10-04,57.2400016784668
2016-10-05,57.63999938964844
2016-10-06,57.7400016784668
2016-10-07,57.79999923706055
2016-10-10,58.040000915527344
2016-10-11,57.189998626708984
2016-10-12,57.11000061035156
2016-10-13,56.91999816894531
2016-10-14,57.41999816894531
2016-10-17,57.220001220703125
2016-10-18,57.65999984741211
2016-10-19,57.529998779296875
2016-10-20,57.25
2016-10-21,59.65999984741211
2016-10-24,61.0
2016-10-25,60.9900016784668
2016-10-26,60.630001068115234
2016-10-27,60.099998474121094
2016-10-28,59.869998931884766
2016-10-31,59.91999816894531
2016-11-01,59.79999923706055
2016-11-02,59.43000030517578
2016-11-03,59.209999084472656
2016-11-04,58.709999084472656
2016-11-07,60.41999816894531
2016-11-08,60.470001220703125
2016-11-09,60.16999816894531
2016-11-10,58.70000076293945
2016-11-11,59.02000045776367
2016-11-14,58.119998931884766
2016-11-15,58.869998931884766
2016-11-16,59.650001525878906
2016-11-17,60.63999938964844
2016-11-18,60.349998474121094
2016-11-21,60.86000061035156
2016-11-22,61.119998931884766
2016-11-23,60.400001525878906
2016-11-25,60.529998779296875
2016-11-28,60.61000061035156
2016-11-29,61.09000015258789
2016-11-30,60.2599983215332
2016-12-01,59.20000076293945
2016-12-02,59.25
2016-12-05,60.220001220703125
2016-12-06,59.95000076293945
2016-12-07,61.369998931884766
2016-12-08,61.0099983215332
2016-12-09,61.970001220703125
2016-12-12,62.16999816894531
2016-12-13,62.97999954223633
2016-12-14,62.68000030517578
2016-12-15,62.58000183105469
2016-12-16,62.29999923706055
2016-12-19,63.619998931884766
2016-12-20,63.540000915527344
2016-12-21,63.540000915527344
2016-12-22,63.54999923706055
2016-12-23,63.2400016784668
2016-12-27,63.279998779296875
2016-12-28,62.9900016784668
2016-12-29,62.900001525878906
2016-12-30,62.13999938964844
2017-01-03,62.58000183105469
2017-01-04,62.29999923706055
2017-01-05,62.29999923706055
2017-01-06,62.84000015258789
2017-01-09,62.63999938964844
2017-01-10,62.619998931884766
2017-01-11,63.189998626708984
2017-01-12,62.61000061035156
2017-01-13,62.70000076293945
2017-01-17,62.529998779296875
2017-01-18,62.5
2017-01-19,62.29999923706055
2017-01-20,62.7400016784668
2017-01-23,62.959999084472656
2017-01-24,63.52000045776367
2017-01-25,63.68000030517578
2017-01-26,64.2699966430664
2017-01-27,65.77999877929688
2017-01-30,65.12999725341797
2017-01-31,64.6500015258789
2017-02-01,63.58000183105469
2017-02-02,63.16999816894531
2017-02-03,63.68000030517578
2017-02-06,63.63999938964844
2017-02-07,63.43000030517578
2017-02-08,63.34000015258789
2017-02-09,64.05999755859375
2017-02-10,64.0
2017-02-13,64.72000122070312
2017-02-14,64.56999969482422
2017-02-15,64.52999877929688
2017-02-16,64.5199966430664
2017-02-17,64.62000274658203
2017-02-21,64.48999786376953
2017-02-22,64.36000061035156
2017-02-23,64.62000274658203
2017-02-24,64.62000274658203
2017-02-27,64.2300033569336
2017-02-28,63.97999954223633
2017-03-01,64.94000244140625
2017-03-02,64.01000213623047
2017-03-03,64.25
2017-03-06,64.2699966430664
2017-03-07,64.4000015258789
2017-03-08,64.98999786376953
2017-03-09,64.7300033569336
2017-03-10,64.93000030517578
2017-03-13,64.70999908447266
2017-03-14,64.41000366210938
2017-03-15,64.75
2017-03-16,64.63999938964844
2017-03-17,64.87000274658203
2017-03-20,64.93000030517578
2017-03-21,64.20999908447266
2017-03-22,65.02999877929688
2017-03-23,64.87000274658203
2017-03-24,64.9800033569336
2017-03-27,65.0999984741211
2017-03-28,65.29000091552734
2017-03-29,65.47000122070312
2017-03-30,65.70999908447266
2017-03-31,65.86000061035156
2017-04-03,65.55000305175781
2017-04-04,65.7300033569336
2017-04-05,65.55999755859375
2017-04-06,65.7300033569336
2017-04-07,65.68000030517578
2017-04-10,65.52999877929688
2017-04-11,65.4800033569336
2017-04-12,65.2300033569336
2017-04-13,64.94999694824219
2017-04-17,65.4800033569336
2017-04-18,65.38999938964844
2017-04-19,65.04000091552734
2017-04-20,65.5
2017-04-21,66.4000015258789
2017-04-24,67.52999877929688
2017-04-25,67.91999816894531
2017-04-26,67.83000183105469
2017-04-27,68.2699966430664
2017-04-28,68.45999908447266
2017-05-01,69.41000366210938
2017-05-02,69.30000305175781
2017-05-03,69.08000183105469
2017-05-04,68.80999755859375
2017-05-05,69.0
2017-05-08,68.94000244140625
2017-05-09,69.04000091552734
2017-05-10,69.30999755859375
2017-05-11,68.45999908447266
2017-05-12,68.37999725341797
2017-05-15,68.43000030517578
2017-05-16,69.41000366210938
2017-05-17,67.4800033569336
2017-05-18,67.70999908447266
2017-05-19,67.69000244140625
2017-05-22,68.44999694824219
2017-05-23,68.68000030517578
2017-05-24,68.7699966430664
2017-05-25,69.62000274658203
2017-05-26,69.95999908447266
2017-05-30,70.41000366210938
2017-05-31,69.83999633789062
2017-06-01,70.0999984741211
2017-06-02,71.76000213623047
2017-06-05,72.27999877929688
2017-06-06,72.5199966430664
2017-06-07,72.38999938964844
2017-06-08,71.94999694824219
2017-06-09,70.31999969482422
2017-06-12,69.77999877929688
2017-06-13,70.6500015258789
2017-06-14,70.2699966430664
2017-06-15,69.9000015258789
2017-06-16,70.0
2017-06-19,70.87000274658203
2017-06-20,69.91000366210938
2017-06-21,70.2699966430664
2017-06-22,70.26000213623047
2017-06-23,71.20999908447266
2017-06-26,70.52999877929688
2017-06-27,69.20999908447266
2017-06-28,69.80000305175781
2017-06-29,68.48999786376953
2017-06-30,68.93000030517578
2017-07-03,68.16999816894531
2017-07-05,69.08000183105469
2017-07-06,68.56999969482422
2017-07-07,69.45999908447266
2017-07-10,69.9800033569336
2017-07-11,69.98999786376953
2017-07-12,71.1500015258789
2017-07-13,71.7699966430664
2017-07-14,72.77999877929688
2017-07-17,73.3499984741211
2017-07-18,73.30000305175781
2017-07-19,73.86000061035156
2017-07-20,74.22000122070312
2017-07-21,73.79000091552734
2017-07-24,73.5999984741211
2017-07-25,74.19000244140625
2017-07-26,74.05000305175781
2017-07-27,73.16000366210938
2017-07-28,73.04000091552734
2017-07-31,72.69999694824219
2017-08-01,72.58000183105469
2017-08-02,72.26000213623047
2017-08-03,72.1500015258789
2017-08-04,72.68000030517578
2017-08-07,72.4000015258789
2017-08-08,72.79000091552734
2017-08-09,72.47000122070312
2017-08-10,71.41000366210938
2017-08-11,72.5
2017-08-14,73.58999633789062
2017-08-15,73.22000122070312
2017-08-16,73.6500015258789
2017-08-17,72.4000015258789
2017-08-18,72.48999786376953
2017-08-21,72.1500015258789
2017-08-22,73.16000366210938
2017-08-23,72.72000122070312
2017-08-24,72.69000244140625
2017-08-25,72.81999969482422
2017-08-28,72.83000183105469
2017-08-29,73.05000305175781
2017-08-30,74.01000213623047
2017-08-31,74.7699966430664
2017-09-01,73.94000244140625
2017-09-05,73.61000061035156
2017-09-06,73.4000015258789
2017-09-07,74.33999633789062
2017-09-08,73.9800033569336
2017-09-11,74.76000213623047
2017-09-12,74.68000030517578
2017-09-13,75.20999908447266
2017-09-14,74.7699966430664
2017-09-15,75.30999755859375
2017-09-18,75.16000366210938
2017-09-19,75.44000244140625
2017-09-20,74.94000244140625
2017-09-21,74.20999908447266
2017-09-22,74.41000366210938
2017-09-25,73.26000213623047
2017-09-26,73.26000213623047
2017-09-27,73.8499984741211
2017-09-28,73.87000274658203
2017-09-29,74.48999786376953
2017-10-02,74.61000061035156
2017-10-03,74.26000213623047
2017-10-04,74.69000244140625
2017-10-05,75.97000122070312
2017-10-06,76.0
2017-10-09,76.29000091552734
2017-10-10,76.29000091552734
2017-10-11,76.41999816894531
2017-10-12,77.12000274658203
2017-10-13,77.48999786376953
2017-10-16,77.6500015258789
2017-10-17,77.58999633789062
2017-10-18,77.61000061035156
2017-10-19,77.91000366210938
2017-10-20,78.80999755859375
2017-10-23,78.83000183105469
2017-10-24,78.86000061035156
2017-10-25,78.62999725341797
2017-10-26,78.76000213623047
2017-10-27,83.80999755859375
2017-10-30,83.88999938964844
2017-10-31,83.18000030517578
2017-11-01,83.18000030517578
2017-11-02,84.05000305175781
2017-11-03,84.13999938964844
2017-11-06,84.47000122070312
2017-11-07,84.2699966430664
2017-11-08,84.55999755859375
2017-11-09,84.08999633789062
2017-11-10,83.87000274658203
2017-11-13,83.93000030517578
2017-11-14,84.05000305175781
2017-11-15,82.9800033569336
2017-11-16,83.19999694824219
2017-11-17,82.4000015258789
2017-11-20,82.52999877929688
2017-11-21,83.72000122070312
2017-11-22,83.11000061035156
2017-11-24,83.26000213623047
2017-11-27,83.87000274658203
2017-11-28,84.87999725341797
2017-11-29,83.33999633789062
2017-11-30,84.16999816894531
2017-12-01,84.26000213623047
2017-12-04,81.08000183105469
2017-12-05,81.58999633789062
2017-12-06,82.77999877929688
2017-12-07,82.48999786376953
2017-12-08,84.16000366210938
2017-12-11,85.2300033569336
2017-12-12,85.58000183105469
2017-12-13,85.3499984741211
2017-12-14,84.69000244140625
2017-12-15,86.8499984741211
2017-12-18,86.37999725341797
2017-12-19,85.83000183105469
2017-12-20,85.5199966430664
2017-12-21,85.5
2017-12-22,85.51000213623047
2017-12-26,85.4000015258789
2017-12-27,85.70999908447266
2017-12-28,85.72000122070312
2017-12-29,85.54000091552734
2018-01-02,85.94999694824219
2018-01-03,86.3499984741211
2018-01-04,87.11000061035156
2018-01-05,88.19000244140625
2018-01-08,88.27999877929688
2018-01-09,88.22000122070312
2018-01-10,87.81999969482422
2018-01-11,88.08000183105469
2018-01-12,89.5999984741211
2018-01-16,88.3499984741211
2018-01-17,90.13999938964844
2018-01-18,90.0999984741211
2018-01-19,90.0
2018-01-22,91.61000061035156
2018-01-23,91.9000015258789
2018-01-24,91.81999969482422
2018-01-25,92.33000183105467
2018-01-26,94.05999755859376
2018-01-29,93.91999816894533
2018-01-30,92.73999786376952
2018-01-31,95.01000213623048
2018-02-01,94.26000213623048
2018-02-02,91.77999877929688
2018-02-05,88.0
2018-02-06,91.33000183105467
2018-02-07,89.61000061035156
2018-02-08,85.01000213623047
2018-02-09,88.18000030517578
2018-02-12,89.12999725341797
2018-02-13,89.83000183105469
2018-02-14,90.80999755859376
2018-02-15,92.66000366210938
2018-02-16,92.0
2018-02-20,92.72000122070312
2018-02-21,91.48999786376952
2018-02-22,91.7300033569336
2018-02-23,94.05999755859376
2018-02-26,95.41999816894533
2018-02-27,94.1999969482422
2018-02-28,93.7699966430664
2018-03-01,92.8499984741211
2018-03-02,93.0500030517578
2018-03-05,93.63999938964844
2018-03-06,93.31999969482422
2018-03-07,93.86000061035156
2018-03-08,94.43000030517578
2018-03-09,96.54000091552734
2018-03-12,96.7699966430664
2018-03-13,94.41000366210938
2018-03-14,93.8499984741211
2018-03-15,94.18000030517578
2018-03-16,94.5999984741211
2018-03-19,92.88999938964844
2018-03-20,93.12999725341795
2018-03-21,92.4800033569336
2018-03-22,89.79000091552734
